TRAINTrainTimes,ROCKET,ResNet,Catch22,cBOSS,WEASEL,TSF,BOSS,RISE,S-BOSS,ProximityForest,InceptionTime,TS-CHIEF,STC,HIVE-COTE v1.0
AvgTRAINTrainTimesOverDsets:,4387.759259259259,3491.4768518518517,3739.9462635879627,339902.8392331158,3396666.886309608,427331.93163498124,2895678.4587271656,488196.659409037,8797677.033104075,5230596.461071529,2163384.7314814813,1.9433347652014162E7,8081322.4924395075,1.467586509228946E7
AvgTRAINTrainTimesRankOverDsets:,1.6851851851851851,2.425925925925926,2.574074074074074,4.2407407407407405,5.861111111111111,6.787037037037037,6.814814814814815,7.351851851851852,9.342592592592593,9.38888888888889,10.787037037037036,12.055555555555555,12.231481481481481,13.453703703703704
StddevOfTRAINTrainTimesOverDsets:,15728.754460119715,5660.846600179834,7861.031770621228,1723927.064786976,2.586439376322017E7,831725.1262118565,1.4163577950242665E7,895680.7786370516,4.406640414885539E7,1.1465645915120427E7,3606541.6806691242,4.194568441839656E7,1.5221685308988838E7,3.2692638776380137E7
AvgOfStddevsOfTRAINTrainTimesOverDsetFolds:,155.6876557718673,449.0152912560094,316.9582790087428,40869.58923989358,536095.0113334253,27722.27045893748,155906.53879704064,15841.35991135795,281995.45592548535,277047.0616427057,1906425.351891451,1511560.4575146602,1229110.5641201618,1625432.8353868027
StddevsOfTRAINTrainTimesRanksOverDsets:,0.7444266205767561,2.1408518860958288,0.8560254134547896,0.6094331726855206,2.1808783848704207,1.6913796057000494,1.6010986190162848,1.4359523513742016,1.9294182796606196,2.0316805498645256,1.6913796057000492,1.310156823982073,1.2500951850225146,0.9210341532147568

flat,ROCKET,ResNet,Catch22,cBOSS,WEASEL,TSF,BOSS,RISE,S-BOSS,ProximityForest,InceptionTime,TS-CHIEF,STC,HIVE-COTE v1.0
ROCKET,0|108|0,50|0|58,23|0|85,0|0|108,1|0|107,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108
ResNet,58|0|50,0|108|0,38|0|70,12|0|96,11|0|97,5|0|103,11|0|97,2|0|106,9|0|99,7|0|101,0|0|108,1|0|107,0|0|108,0|0|108
Catch22,85|0|23,70|0|38,0|108|0,3|0|105,7|0|101,0|0|108,2|0|106,0|0|108,2|0|106,1|0|107,0|0|108,0|0|108,0|0|108,0|0|108
cBOSS,108|0|0,96|0|12,105|0|3,0|108|0,30|0|78,3|0|105,1|0|107,2|0|106,2|0|106,3|0|105,0|0|108,0|0|108,0|0|108,0|0|108
WEASEL,107|0|1,97|0|11,101|0|7,78|0|30,0|108|0,45|0|63,30|0|78,42|0|66,7|0|101,4|0|104,10|0|98,2|0|106,1|0|107,1|0|107
TSF,108|0|0,103|0|5,108|0|0,105|0|3,63|0|45,0|108|0,56|0|52,30|0|78,25|0|83,26|0|82,0|0|108,1|0|107,0|0|108,0|0|108
BOSS,108|0|0,97|0|11,106|0|2,107|0|1,78|0|30,52|0|56,0|108|0,48|0|60,3|0|105,9|0|99,11|0|97,0|0|108,7|0|101,2|0|106
RISE,108|0|0,106|0|2,108|0|0,106|0|2,66|0|42,78|0|30,60|0|48,0|108|0,23|0|85,30|0|78,0|0|108,1|0|107,0|0|108,0|0|108
S-BOSS,108|0|0,99|0|9,106|0|2,106|0|2,101|0|7,83|0|25,105|0|3,85|0|23,0|108|0,46|0|62,36|0|72,3|0|105,13|0|95,10|0|98
ProximityForest,108|0|0,101|0|7,107|0|1,105|0|3,104|0|4,82|0|26,99|0|9,78|0|30,62|0|46,0|108|0,32|0|76,0|0|108,17|0|91,11|0|97
InceptionTime,108|0|0,108|0|0,108|0|0,108|0|0,98|0|10,108|0|0,97|0|11,108|0|0,72|0|36,76|0|32,0|108|0,47|0|61,12|0|96,7|0|101
TS-CHIEF,108|0|0,107|0|1,108|0|0,108|0|0,106|0|2,107|0|1,108|0|0,107|0|1,105|0|3,108|0|0,61|0|47,0|108|0,33|0|75,28|0|80
STC,108|0|0,108|0|0,108|0|0,108|0|0,107|0|1,108|0|0,101|0|7,108|0|0,95|0|13,91|0|17,96|0|12,75|0|33,0|108|0,0|0|108
HIVE-COTE v1.0,108|0|0,108|0|0,108|0|0,108|0|0,107|0|1,108|0|0,106|0|2,108|0|0,98|0|10,97|0|11,101|0|7,80|0|28,108|0|0,0|108|0



p=0.01,ROCKET,ResNet,Catch22,cBOSS,WEASEL,TSF,BOSS,RISE,S-BOSS,ProximityForest,InceptionTime,TS-CHIEF,STC,HIVE-COTE v1.0
ROCKET,0|108|0,39|12|57,15|10|83,0|0|108,1|1|106,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108
ResNet,57|12|39,0|108|0,34|7|67,12|1|95,10|1|97,3|3|102,11|0|97,0|3|105,9|0|99,6|1|101,0|0|108,0|1|107,0|0|108,0|0|108
Catch22,83|10|15,67|7|34,0|108|0,3|0|105,7|0|101,0|0|108,2|1|105,0|0|108,1|1|106,1|1|106,0|0|108,0|0|108,0|0|108,0|0|108
cBOSS,108|0|0,95|1|12,105|0|3,0|108|0,27|6|75,3|0|105,1|4|103,2|0|106,0|2|106,2|1|105,0|0|108,0|0|108,0|0|108,0|0|108
WEASEL,106|1|1,97|1|10,101|0|7,75|6|27,0|108|0,43|5|60,28|6|74,40|3|65,3|7|98,3|2|103,5|6|97,1|2|105,1|2|105,1|0|107
TSF,108|0|0,102|3|3,108|0|0,105|0|3,60|5|43,0|108|0,53|3|52,20|18|70,23|2|83,25|2|81,0|0|108,0|1|107,0|0|108,0|0|108
BOSS,108|0|0,97|0|11,105|1|2,103|4|1,74|6|28,52|3|53,0|108|0,47|3|58,2|1|105,8|1|99,7|4|97,0|1|107,7|1|100,2|1|105
RISE,108|0|0,105|3|0,108|0|0,106|0|2,65|3|40,70|18|20,58|3|47,0|108|0,20|8|80,29|3|76,0|0|108,1|2|105,0|0|108,0|0|108
S-BOSS,108|0|0,99|0|9,106|1|1,106|2|0,98|7|3,83|2|23,105|1|2,80|8|20,0|108|0,44|3|61,24|14|70,3|1|104,10|3|95,10|0|98
ProximityForest,108|0|0,101|1|6,106|1|1,105|1|2,103|2|3,81|2|25,99|1|8,76|3|29,61|3|44,0|108|0,26|11|71,0|0|108,17|0|91,11|0|97
InceptionTime,108|0|0,108|0|0,108|0|0,108|0|0,97|6|5,108|0|0,97|4|7,108|0|0,70|14|24,71|11|26,0|108|0,38|23|47,9|12|87,2|12|94
TS-CHIEF,108|0|0,107|1|0,108|0|0,108|0|0,105|2|1,107|1|0,107|1|0,105|2|1,104|1|3,108|0|0,47|23|38,0|108|0,33|1|74,26|3|79
STC,108|0|0,108|0|0,108|0|0,108|0|0,105|2|1,108|0|0,100|1|7,108|0|0,95|3|10,91|0|17,87|12|9,74|1|33,0|108|0,0|0|108
HIVE-COTE v1.0,108|0|0,108|0|0,108|0|0,108|0|0,107|0|1,108|0|0,105|1|2,108|0|0,98|0|10,97|0|11,94|12|2,79|3|26,108|0|0,0|108|0



p=0.05,ROCKET,ResNet,Catch22,cBOSS,WEASEL,TSF,BOSS,RISE,S-BOSS,ProximityForest,InceptionTime,TS-CHIEF,STC,HIVE-COTE v1.0
ROCKET,0|108|0,42|9|57,18|6|84,0|0|108,1|1|106,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108,0|0|108
ResNet,57|9|42,0|108|0,36|4|68,12|0|96,10|1|97,3|3|102,11|0|97,1|2|105,9|0|99,6|1|101,0|0|108,0|1|107,0|0|108,0|0|108
Catch22,84|6|18,68|4|36,0|108|0,3|0|105,7|0|101,0|0|108,2|1|105,0|0|108,1|1|106,1|1|106,0|0|108,0|0|108,0|0|108,0|0|108
cBOSS,108|0|0,96|0|12,105|0|3,0|108|0,27|5|76,3|0|105,1|4|103,2|0|106,1|1|106,3|0|105,0|0|108,0|0|108,0|0|108,0|0|108
WEASEL,106|1|1,97|1|10,101|0|7,76|5|27,0|108|0,43|5|60,28|5|75,40|2|66,4|5|99,3|2|103,6|5|97,1|2|105,1|2|105,1|0|107
TSF,108|0|0,102|3|3,108|0|0,105|0|3,60|5|43,0|108|0,54|2|52,22|14|72,23|2|83,26|1|81,0|0|108,0|1|107,0|0|108,0|0|108
BOSS,108|0|0,97|0|11,105|1|2,103|4|1,75|5|28,52|2|54,0|108|0,47|2|59,2|1|105,8|1|99,8|3|97,0|0|108,7|1|100,2|1|105
RISE,108|0|0,105|2|1,108|0|0,106|0|2,66|2|40,72|14|22,59|2|47,0|108|0,21|5|82,30|1|77,0|0|108,1|2|105,0|0|108,0|0|108
S-BOSS,108|0|0,99|0|9,106|1|1,106|1|1,99|5|4,83|2|23,105|1|2,82|5|21,0|108|0,45|2|61,25|11|72,3|1|104,11|2|95,10|0|98
ProximityForest,108|0|0,101|1|6,106|1|1,105|0|3,103|2|3,81|1|26,99|1|8,77|1|30,61|2|45,0|108|0,27|6|75,0|0|108,17|0|91,11|0|97
InceptionTime,108|0|0,108|0|0,108|0|0,108|0|0,97|5|6,108|0|0,97|3|8,108|0|0,72|11|25,75|6|27,0|108|0,47|12|49,12|7|89,7|7|94
TS-CHIEF,108|0|0,107|1|0,108|0|0,108|0|0,105|2|1,107|1|0,108|0|0,105|2|1,104|1|3,108|0|0,49|12|47,0|108|0,33|1|74,28|1|79
STC,108|0|0,108|0|0,108|0|0,108|0|0,105|2|1,108|0|0,100|1|7,108|0|0,95|2|11,91|0|17,89|7|12,74|1|33,0|108|0,0|0|108
HIVE-COTE v1.0,108|0|0,108|0|0,108|0|0,108|0|0,107|0|1,108|0|0,105|1|2,108|0|0,98|0|10,97|0|11,94|7|7,79|1|28,108|0|0,0|108|0



T TEST,ROCKET,ResNet,Catch22,cBOSS,WEASEL,TSF,BOSS,RISE,S-BOSS,ProximityForest,InceptionTime,TS-CHIEF,STC,HIVE-COTE v1.0
ROCKET,0.0,0.41984176,0.4604714,0.0441004,0.17551878,4.7E-7,0.03611844,1.1E-7,0.04047509,6.67E-6,1.0E-8,4.89E-6,2.4E-7,8.94E-6
ResNet,0.0,0.0,0.54860695,0.04460754,0.17557269,5.7E-7,0.03610687,1.3E-7,0.04047271,6.66E-6,1.0E-8,4.89E-6,2.4E-7,8.98E-6
Catch22,0.0,0.0,0.0,0.04457886,0.17558185,5.4E-7,0.03611361,1.3E-7,0.04047487,6.66E-6,1.0E-8,4.89E-6,2.4E-7,8.97E-6
cBOSS,0.0,0.0,0.0,0.0,0.2001519,0.44751303,0.04074321,0.19269749,0.04171512,1.085E-5,0.0,5.59E-6,1.4E-7,7.25E-6
WEASEL,0.0,0.0,0.0,0.0,0.0,0.22717546,0.84740061,0.23655032,0.22017009,0.49592552,0.59355246,7.2461E-4,0.02805682,4.714E-5
TSF,0.0,0.0,0.0,0.0,0.0,0.0,0.06302167,0.00604823,0.04823188,1.522E-5,1.0E-8,6.08E-6,3.2E-7,1.05E-5
BOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06821865,0.04311955,0.05071812,0.52309259,1.351E-5,0.00240662,1.0359E-4
RISE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04951125,1.712E-5,1.0E-8,6.28E-6,3.7E-7,1.113E-5
S-BOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34588143,0.09991405,0.01764582,0.85833034,0.1592474
ProximityForest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176832,4.83E-6,0.10589843,0.00356113
InceptionTime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973E-5,4.13E-6,3.003E-5
TS-CHIEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00723713,0.31418591
STC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7454E-4
HIVE-COTE v1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN TEST,ROCKET,ResNet,Catch22,cBOSS,WEASEL,TSF,BOSS,RISE,S-BOSS,ProximityForest,InceptionTime,TS-CHIEF,STC,HIVE-COTE v1.0
ROCKET,0.0,0.44141833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResNet,0.0,0.0,0.00207556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catch22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cBOSS,0.0,0.0,0.0,0.0,3.86E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEASEL,0.0,0.0,0.0,0.0,0.0,0.08326454,3.86E-6,0.02092134,0.0,0.0,0.0,0.0,0.0,0.0
TSF,0.0,0.0,0.0,0.0,0.0,0.0,0.70031137,3.86E-6,2.0E-8,7.0E-8,0.0,0.0,0.0,0.0
BOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24821309,0.0,0.0,0.0,0.0,0.0,0.0
RISE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86E-6,0.0,0.0,0.0,0.0
S-BOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12365773,5.3201E-4,0.0,0.0,0.0
ProximityForest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.297E-5,0.0,0.0,0.0
InceptionTime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17793174,0.0,0.0
TS-CHIEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312E-5,5.6E-7
STC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIVE-COTE v1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN RANK TEST,ROCKET,ResNet,Catch22,cBOSS,WEASEL,TSF,BOSS,RISE,S-BOSS,ProximityForest,InceptionTime,TS-CHIEF,STC,HIVE-COTE v1.0
ROCKET,0.0,0.11234432,1.0E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResNet,0.0,0.0,0.05124405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catch22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cBOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEASEL,0.0,0.0,0.0,0.0,0.0,0.17450876,7.5553E-4,0.46008963,0.0,0.0,0.0,0.0,0.0,0.0
TSF,0.0,0.0,0.0,0.0,0.0,0.0,0.00976859,1.79E-6,0.0,0.0,0.0,0.0,0.0,0.0
BOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01967056,0.0,0.0,0.0,0.0,0.0,0.0
RISE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-BOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62600493,0.69028488,0.0,1.0E-8,0.0
ProximityForest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47133513,0.0,6.24E-6,0.0
InceptionTime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28E-6,0.0,0.0
TS-CHIEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14882846,0.00325535
STC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIVE-COTE v1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

NOSIGDIFFERENCE,ROCKET,ResNet,Catch22,cBOSS,WEASEL,TSF,BOSS,RISE,S-BOSS,ProximityForest,InceptionTime,TS-CHIEF,STC,HIVE-COTE v1.0
ROCKET,true,true,false,false,false,false,false,false,false,false,false,false,false,false
ResNet,true,true,true,false,false,false,false,false,false,false,false,false,false,false
Catch22,false,true,true,false,false,false,false,false,false,false,false,false,false,false
cBOSS,false,false,false,true,false,false,false,false,false,false,false,false,false,false
WEASEL,false,false,false,false,true,true,false,true,false,false,false,false,false,false
TSF,false,false,false,false,true,true,false,false,false,false,false,false,false,false
BOSS,false,false,false,false,false,false,true,false,false,false,false,false,false,false
RISE,false,false,false,false,true,false,false,true,false,false,false,false,false,false
S-BOSS,false,false,false,false,false,false,false,false,true,true,true,false,false,false
ProximityForest,false,false,false,false,false,false,false,false,true,true,true,false,false,false
InceptionTime,false,false,false,false,false,false,false,false,true,true,true,false,false,false
TS-CHIEF,false,false,false,false,false,false,false,false,false,false,false,true,true,false
STC,false,false,false,false,false,false,false,false,false,false,false,true,true,false
HIVE-COTE v1.0,false,false,false,false,false,false,false,false,false,false,false,false,false,true



cliques = [1 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 1 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 1 0 
]

