HIVE-COTE v1.0,TS-CHIEF,InceptionTime,STC,ROCKET,ProximityForest,WEASEL,ResNet,cBOSS,S-BOSS,BOSS,RISE,TSF,Catch22
0.984851851851852,0.9725111111111111,0.9726111111111114,0.9808444444444444,0.9695888888888892,0.9306666666666666,0.9706666666666666,0.9591407407407407,0.9634037037037039,0.9685185185185186,0.9433814814814815,0.9617444444444446,0.9407296296296296,0.9687148148148149
0.989277627845689,0.9858420813743922,0.9915730598285316,0.9886181656286591,0.9779891852726552,0.974983971485344,0.9903164176907956,0.9913289462759657,0.9695856723125991,0.9583190109443185,0.9563510651453294,0.9834964207802036,0.9779458982180665,0.9784074561738639
0.9742073556920446,0.976599472699689,0.967170400483113,0.9422870988172566,0.9422062951997994,0.9756022270337147,0.9536018440781817,0.9584348901948655,0.9766248066811011,0.9740213276773747,0.9647214587659992,0.9529479622346926,0.9329981588676296,0.9046506709086357
0.9387037037037037,0.8657407407407408,0.9037500000000003,0.9380555555555556,0.9220370370370368,0.835787037037037,0.9249074074074071,0.8858333333333335,0.8300462962962963,0.8498611111111111,0.8242592592592592,0.930277777777778,0.909537037037037,0.7456481481481483
0.9983333333333333,0.997,0.9656666666666663,0.9866666666666666,0.9623333333333333,0.945,0.9706666666666665,0.9339999999999998,0.9993333333333333,0.9986666666666667,0.9976666666666666,0.9566666666666667,0.9236666666666665,0.9186666666666666
0.993,0.9993333333333333,0.9963333333333334,0.959,0.9686666666666668,0.9726666666666667,0.9490000000000001,0.9913333333333334,0.9986666666666666,0.997,0.9986666666666667,0.9600000000000001,0.8963333333333332,0.9763333333333333
0.9995155555555556,0.9999955555555555,1.0,0.9930466666666669,0.9999644444444445,1.0,0.9929644444444444,1.0,0.979051111111111,0.9714400000000001,0.973208888888889,0.913677777777778,0.9973133333333332,0.9707755555555556
0.9817498038301384,0.9796336198792146,0.9852226559268369,0.9838712712057739,0.9735677281148389,0.9499052054581599,0.9675727959407253,0.9829668215969857,0.9638376528307372,0.9714795782786688,0.968874003795542,0.9300045564054161,0.9380299531949989,0.9262799300055906
0.9999909215904869,0.9999911718072589,0.9999982065733515,0.99962076860319,0.9996708092353289,0.9998957702616448,0.9983692235434989,0.9988614217585955,0.9999961722201576,0.999999444237995,0.9999992586399108,0.9958576103753694,0.997607983088015,0.9945278866788508
0.9878948417784661,0.9881656140350882,0.9923595089578213,0.9878620866444549,0.9934988179669063,0.9860701754385969,0.988085676037487,0.9934357894736844,0.9815368421052637,0.9424364123159356,0.9384061066962937,0.9576262496795739,0.9870417841579125,0.9832463157894742
0.8608067462344301,0.7641574546585664,0.9555218118655906,0.8676759708940797,0.9063310735212581,0.7420630700601708,0.8691292772221837,0.9366172682180288,0.7633803418721553,0.7896918759546767,0.7893755205410921,0.8985147583810492,0.845902379569284,0.6783172516869448
0.9999778069293176,0.9975761111160508,0.9644649555562235,0.9988289346893556,0.9680026618696351,0.9968708286480723,0.9992395731098925,0.9297861772689504,0.973532487543371,0.9956067510931763,0.9885238946773155,0.9975522067297592,0.9986874245414001,0.9625144956336802
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998290598290598,0.9996581196581197,0.9998290598290598,1.0,1.0,0.9996581196581197
0.8942592000000006,0.8354389333333337,0.9277077333333337,0.8836202666666672,0.9132522666666671,0.7873216000000004,0.8383552000000003,0.9213397333333336,0.8595477333333338,0.8622272000000006,0.8525674666666673,0.8561088000000002,0.7136746666666668,0.8526186666666674
0.9813925836396787,0.9831497328600918,0.9853086819042223,0.9792197876881613,0.9740595315023514,0.9754112961132397,0.9660071304812164,0.9768778066117308,0.963102689655533,0.9599260325420625,0.9493120643178425,0.9465826963645763,0.948148001583393,0.9152991229994681
0.9826318189665088,0.9830055494034379,0.9877338438102437,0.9788632490554539,0.9800161743103604,0.9794737938302238,0.9760087061238966,0.9807766657287449,0.9660319562676709,0.963894913983348,0.9618857861503411,0.9590382368691598,0.9558878125092044,0.9316573225775382
0.982989136022119,0.985296401905098,0.9869822145878815,0.9805560413879095,0.9771807032339479,0.9778552510047874,0.9689363872007384,0.9790872464544367,0.9671001102684883,0.9661800051653965,0.9600152951342084,0.95052422412537,0.9521960735017234,0.9191658560167849
0.9826720870304667,0.9817668347628936,0.9823448931529168,0.9774507470669459,0.9650891393079015,0.9784755270876496,0.9696791152765496,0.9749036176427134,0.9667016555752767,0.9590022606723883,0.9509277878832726,0.9752959554618978,0.9806660731539015,0.9626019620674392
0.9971381388878304,0.9958192696547191,0.9902387077332708,0.9575814195415085,0.987212105078782,0.998039849801608,0.9867202951174203,0.8373618530409455,0.9902251225812186,0.9978515717731045,0.9977972330779096,0.9977677791779294,0.998361515596331,0.995908442899742
0.923056479837925,0.9217720923522729,0.8878928661778506,0.9169540836380585,0.9167615419434283,0.919470344387088,0.906988016387238,0.8900325162712017,0.908939220027639,0.9104551049657217,0.9102030529020545,0.9182544443956597,0.9264938903280163,0.9102391234353401
0.9117058241065815,0.904763705103971,0.8922135205689091,0.9099036816995241,0.9141146817895411,0.9049869475200301,0.9023206409217761,0.8775191286344418,0.8830641821946181,0.8822288234764616,0.8823296426321012,0.8999441893959865,0.894840219641733,0.8973841029795672
0.9224167210317012,0.9200675517094378,0.89771799275595,0.9152029942004012,0.9138009470655865,0.9126987781892293,0.907891169402501,0.8936754763895473,0.8976874369610968,0.8893036142630113,0.8864662142874155,0.9166670061685825,0.9158696724178855,0.8890140109701755
0.6813278388278392,0.6795970695970694,0.643846153846154,0.6460897435897436,0.6846336996336996,0.6932692307692307,0.6151465201465203,0.5995054945054946,0.21127289377289377,0.17399267399267399,0.40884615384615414,0.6534065934065935,0.6617948717948717,0.6618681318681318
0.9401909722222221,0.9335358796296295,0.957306134259259,0.9208478009259257,0.9554108796296296,0.9410156250000001,0.9434461805555553,0.9410156250000001,0.9318287037037035,0.9359953703703704,0.9362268518518518,0.9368634259259261,0.9329427083333336,0.8908998842592594
0.9896458738290654,0.9886651445087172,0.9836462253625741,0.9871096530562297,0.9838098781565877,0.9837506437989224,0.9849191253767555,0.98047465906604,0.9761796757216217,0.9776388624359701,0.9768450813064401,0.9882655947879257,0.9879204267993497,0.9841126684823694
0.9999007144244675,0.9999875893030584,0.9997134747793053,0.9988060549811858,0.9999845315951162,0.9562433000223015,0.9999955033706733,0.9895374227479058,0.9990776513925161,0.9998512515018741,0.9998764326261035,0.9993125553085404,0.9921625549488092,0.9231660946954142
0.983298690702762,0.9813072558112369,0.9849757441430658,0.9851878075460975,0.98384162393176,0.9765059255361932,0.981172969720642,0.9852731619037728,0.9654451495361556,0.9463133464005584,0.9495539007740532,0.9675969009114653,0.9609379277461965,0.9823517413096003
0.974502231936118,0.9860938718801423,0.9860547922598648,0.9683296326563383,0.9658919558180167,0.9826029894467279,0.956432653339526,0.9798883596226188,0.9571128715390645,0.951861478542549,0.9556778142543916,0.919186930647583,0.9605683369588081,0.9483177639887401
0.9653017001565618,0.9747425338464821,0.9742598617852611,0.9586178103868049,0.9546265220954084,0.9696741522380048,0.940851255717617,0.961030708599781,0.9467385002862926,0.9471707821762259,0.9413453534373158,0.8998063476217966,0.9466948610263805,0.9267826302097418
0.9644024386543782,0.8195101196571462,0.9732811326658318,0.970064319983312,0.8148875289187233,0.5846024471877713,0.8881613020062947,0.9643133177835929,0.7355742784541269,0.7493322116660969,0.7488217857549199,0.8645076554025855,0.8749979519854353,0.6640039689763707
0.9988828779647569,0.9997869654995947,0.9992022752954218,0.9975411670119108,0.9993496195317327,0.9994331156855647,0.9988650581407177,0.9990545087030626,0.9963594894365676,0.9962380755209941,0.9961705527301233,0.9964272910067482,0.9975756879919087,0.979318868559311
1.0,1.0,0.9903473538187615,0.9869937686286662,0.9959229290607591,0.9991927528034564,0.9999820418258836,0.9914757916407476,1.0,0.9999694525904204,1.0,0.9959473619847521,0.9947779140777675,0.9224706995051567
0.9989768613587159,0.998960983485899,0.9993348056289305,0.9953587046375316,0.9981865977484097,0.9975998158470649,0.9987293249706953,0.9987007834600278,0.9975602318468226,0.9965909766148773,0.9957701631869128,0.9922379683691815,0.9947833015718935,0.9598956264887417
0.9881152182470873,0.9875127501848346,0.9917144938533624,0.9840349460788964,0.9828586755456676,0.9797957801540972,0.9827907655497802,0.9796017971576313,0.945964220344725,0.940493386845682,0.9310682463517623,0.9768005130663099,0.9714601271276984,0.9592565006967978
0.9991389838806748,0.9992752362135006,0.9990722824409161,0.9976554628237709,0.9967831002310336,0.9962762676415445,0.9979956967467041,0.9973189470326478,0.9991161531141578,0.9991761980921905,0.9989761622798157,0.9816518079377755,0.9716023091031158,0.9556905683636893
0.9870705496918061,0.9873211094488876,0.9915702842715769,0.9829550424863925,0.9870184614512617,0.93345397889048,0.9940317600386727,0.9788314156434825,0.9701123037786279,0.9625899958406094,0.9712755567505293,0.9843245802109167,0.8871617807131109,0.9680811687988441
0.9999996224479326,0.999995699189494,0.9978540761259722,0.9999996224479326,0.9941066092130728,0.9870090735610849,0.9996572319688082,0.9979146157792066,0.9998291658971961,0.9987264019698326,0.9996625012824444,0.9918403447214482,0.9999546445060016,0.9998337457679285
0.9991163640094378,0.9999702718785262,0.9848105222119509,0.9988786046988808,0.9904643480044959,0.9041426490201954,0.9696312875756538,0.9616645285728768,0.9974547245306143,0.9891769775315375,0.9947508443623589,0.9633947676208003,0.9952442720837146,0.9953378229198703
0.9999940730203888,1.0,0.9999585111427217,0.999407302038881,0.99900426742532,0.9996858700806069,0.9997747747747747,0.9998696064485538,1.0,0.9999348032242769,0.9999407302038882,0.9977358937885253,0.993640350877193,0.9879860123281172
0.9999759615384616,0.9999986645299146,0.9982518696581196,0.9957932692307688,0.9998530982905983,0.999957264957265,0.9985803952991454,0.9997649572649574,0.9999946581196582,0.9999412393162393,0.9999332264957264,0.9989356303418802,0.9984561965811961,0.9887860576923072
1.0,1.0,0.9999973226238287,0.9995622489959841,1.0,1.0,0.9998862115127177,0.9996746987951808,1.0,1.0,0.9999986613119144,0.999805890227577,0.9999678714859439,0.999673360107095
1.0,1.0,1.0,0.997105723905724,0.9996794612794612,1.0,0.999019528619529,1.0,1.0,1.0,1.0,1.0,1.0,0.9939138047138049
0.9253207455821831,0.8846405228758166,0.9300895666908736,0.8945291696925677,0.9284071653352692,0.8529048656499632,0.8993343016218825,0.8814088598402319,0.8886952311788909,0.8891793754538845,0.8892156862745091,0.9075042362624057,0.8885499878963926,0.7687363834422651
0.838653148003445,0.8271211580818442,0.812942630637883,0.8303966898597015,0.7935672268392363,0.7676744397342582,0.7519339471440152,0.7809022715011155,0.8012295557936714,0.8053892935651272,0.7843787288556219,0.7848091824119442,0.7694389945263985,0.7625182177487908
0.678272604588394,0.6449055330634278,0.6589068825910931,0.6860661268556004,0.676484480431849,0.574561403508772,0.6391700404858301,0.620344129554656,0.6003711201079621,0.5711875843454791,0.5557354925775978,0.5508097165991903,0.6111336032388663,0.5214574898785428
0.9966376811594203,0.9928792270531406,0.9899323671497586,0.9979033816425121,0.9876328502415463,0.9789661835748793,0.9018743961352661,0.9919227053140098,0.9842705314009664,0.9739903381642513,0.9892463768115944,0.9803864734299519,0.9146376811594206,0.9869758454106281
0.8384079192452607,0.8608067301195585,0.8498623864703904,0.8130293482071766,0.7738315469787472,0.8476581436164873,0.9070202154951967,0.7513228873206235,0.8188854122441531,0.8140902717548806,0.8081950998660319,0.7764987112410426,0.7230915850762218,0.8169123502199491
1.0,1.0,1.0,0.9998891609510653,0.9994498599862195,1.0,0.9966201316186557,1.0,1.0,0.9996989275154483,0.9999993532907799,0.9999009053879714,1.0,0.9911016563519014
1.0,1.0,1.0,0.9872293046755246,0.9894600552830243,1.0,0.977193899073572,0.5851814319884792,0.9999020214550474,0.9988047213808833,0.9997453011638445,0.999539671389767,0.9993708893545196,0.9550571325942483
0.9534645529367747,0.9523735596707812,0.9296102787130555,0.9512141507669277,0.9435908062102496,0.943264412644967,0.9363608492330702,0.8743692854470629,0.9169475963337068,0.8779119060980178,0.8735821268237943,0.948319042274597,0.9414251215862316,0.9286149176954723
0.9905314535261505,0.9919754345668944,0.9876123879897861,0.9865251522432276,0.9891952642156651,0.989979902383004,0.9868758531413239,0.981319416111339,0.9804311417360523,0.9221262674343066,0.9202205197173253,0.982595539235687,0.990620860218304,0.9545233489983942
0.9849255111111113,0.9633859555555558,0.9899612444444447,0.9876288000000002,0.9761415111111114,0.938206577777778,0.9169891555555562,0.9845667555555561,0.9498051555555559,0.9555776000000001,0.950749866666667,0.9030037333333337,0.8070741333333336,0.9723008000000001
0.885281385281385,0.883152958152958,0.9284632034632031,0.7607142857142855,0.8651154401154398,0.9136002886002884,0.8140331890331888,0.8942640692640691,0.8917748917748916,0.8896825396825394,0.8946608946608944,0.8690476190476188,0.8388528138528135,0.8558802308802306
0.9595868000703419,0.9694569349009996,0.9729519509404401,0.9489245821796379,0.9675219039221208,0.9680884140955864,0.9363972900247773,0.9655920065778876,0.9299193717968083,0.9016019308939236,0.8963946260950271,0.938832000583906,0.9375953385248782,0.9212209465495268
0.9998386728553689,0.9996822580960087,0.9989334070903474,0.9990715392330842,0.9974507706947651,0.9988986918913696,0.9990173576475815,0.9988535425959184,0.9987885049352206,0.998370204224092,0.9987646784211778,0.9987900623354343,0.9979231045785263,0.9973990505274528
0.9996805555555556,0.9993194444444444,0.9994305555555556,0.9987638888888888,0.9991527777777779,0.9990833333333333,0.9992222222222223,0.9998055555555555,0.9981666666666666,0.999013888888889,0.9988750000000001,0.9992638888888887,0.9999583333333334,0.9939444444444444
0.9500654822570238,0.9547216295118777,0.9400948298466786,0.9269763795087235,0.9457803241922517,0.9402748771913401,0.920637214742,0.939634951094037,0.9264176264143035,0.9123835569728855,0.9174588230226958,0.9349184411430052,0.9344972319540212,0.9409935774152751
0.7778687016687016,0.7821552070824794,0.7470887671251305,0.7740950564586927,0.7697495561677375,0.7723581953400132,0.7668630736267098,0.7458056932966024,0.7712340763613488,0.7731832833832832,0.7709133472588015,0.7668698708698706,0.764316065752429,0.7865802675439035
0.9256433734939746,0.9205911646586331,0.9214811244979908,0.9195052208835329,0.9280112449799184,0.9178393574297175,0.9171630522088339,0.8890795180722879,0.8811518072289145,0.8769799196787139,0.8766184738955811,0.9117991967871474,0.8949959839357419,0.8628690763052196
0.8362901636181835,0.831864365722721,0.8028632381996673,0.8321349561098084,0.8328425574419636,0.8141523383425541,0.8154143752270078,0.7931036839911761,0.8204607704468585,0.8012005215735624,0.7988281809301038,0.8320007335969521,0.8226018165381492,0.8150639615503825
0.9969443553419526,0.9986693184538006,0.9974948136914047,0.997059743771531,0.9945513817185588,0.9969022290493655,0.9958941245178885,0.9981229668233809,0.9945998750512157,0.9931287900999795,0.9941608654486385,0.99266572406188,0.9899344133176282,0.9888813281279698
0.9938854832815217,0.9957965974863092,0.9872929954032886,0.9937549979226675,0.9833160945039013,0.9902359274409471,0.988947082555412,0.987989500482076,0.9887390663665802,0.9930562403481924,0.9864259984735391,0.9840103770109706,0.967844404279424,0.9759999289093566
0.9849389562873088,0.9830478635770362,0.9500096283458469,0.9713564841560199,0.9678681130581736,0.9724626741125845,0.9644499219034153,0.9631687956009127,0.9649379292637509,0.9097822282131887,0.9069242784089648,0.9554010740954684,0.9412683740933279,0.9348751524488063
0.9861975308641975,0.9812348935015601,0.9631504273504272,0.9707668973002306,0.9692472120472118,0.9526195360195361,0.9748840048840048,0.9457791887125223,0.9776898928232262,0.9791967711301044,0.9798548365215033,0.986236385836386,0.9873156966490299,0.9259570750237415
0.9984244227848367,0.9985286534073712,0.995791223370111,0.9973591409053151,0.9885996426051161,0.9811454131215822,0.9807521224889201,0.9981905827172655,0.9983526547716314,0.9990243246212049,0.9978187468798148,0.9501699979378693,0.9122098459449488,0.9448713318791788
0.9180343045184481,0.9140283567730948,0.9289713989035924,0.9046310718157745,0.9194445080702978,0.912668544902036,0.8921921526409758,0.8955351825553101,0.8837729243972033,0.8854207705346038,0.8849088368683803,0.9019265274023792,0.890634400720748,0.8676124650693976
0.8679468641534128,0.8607229604316113,0.8234198286683925,0.856087976508549,0.8139270222419103,0.8223803108665122,0.7101583656574133,0.8238651068505737,0.7669050739205048,0.6832140342477203,0.6775165689970019,0.8557501451125873,0.739153596331348,0.8171146316574738
0.9997768979386638,0.9997863247863256,0.9990879524886885,0.999486236802414,0.8203030731523381,0.816772718702866,0.936420625942685,0.9404160382101562,0.9996999120160893,0.9987423014077434,0.9985891151332337,0.868878833584716,0.9100686588738064,0.8209825917546508
0.9987517282554055,0.9991963612368033,0.9980345022624443,0.9972795688788344,0.9962591126194076,0.9748829499748622,0.997948089492208,0.9997753267973866,0.9974940296631482,0.9982528908999506,0.9985388386123688,0.9826828808446463,0.8983165221216692,0.9856028469079945
0.9964602187028667,0.9986920248868787,0.9929817119155362,0.9866405857214691,0.9862658685268985,0.9419588989441934,0.9867961287078942,0.9356798328305685,0.9959794494720975,0.9953478506787337,0.9967956573655109,0.9796820010055307,0.8856138448969334,0.9275507478632484
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999500624219727,0.9999466143511085,0.9996951508920676
0.9993909465020576,0.9982222222222222,0.999082304526749,0.9875555555555552,0.9913168724279832,0.9992345679012345,0.9804032921810697,0.9575061728395057,0.9693662551440326,0.9666954732510278,0.9645925925925916,0.9941728395061727,0.999679012345679,0.9587860082304522
0.9432148421453037,0.9423079831429597,0.9221376789233562,0.9438756205066529,0.9417782092784687,0.9369199216666781,0.9417165167185926,0.9220145438754676,0.9314420700289927,0.9240736508105478,0.9222391386122574,0.9440258070361855,0.9398659401487631,0.9344692448568939
0.9404194887480892,0.9325558954191259,0.946214769499674,0.9416575631782113,0.9452771101886258,0.9231082950986832,0.9259758939625681,0.936397567547886,0.9090452261306543,0.9021447818804182,0.901387371640814,0.926860753040567,0.9098408710217772,0.8825850265821883
0.9577849155460889,0.955100488564796,0.947439557084482,0.9531628824279299,0.952605220758576,0.9459147269392628,0.9536107360844568,0.945126023319899,0.936848898488299,0.9301246526964725,0.9279085027271293,0.9595490466754648,0.948425209010283,0.9381229423489196
0.9262179555555557,0.8899416888888891,0.8863843555555561,0.9176821333333336,0.8772935111111114,0.842758044444445,0.8839168000000004,0.9088917333333338,0.9110922666666672,0.9032284444444448,0.9151747555555558,0.8302851555555559,0.7985635555555558,0.8782112000000003
0.9633000399282989,0.9527804070987418,0.835794716155103,0.9615609784415503,0.9564881885861699,0.9370645026094984,0.9607604018882405,0.6687411527668043,0.9432097170188001,0.9483771284473554,0.944435748004293,0.9356567766252376,0.9171210351340713,0.8989208471029327
0.8803512888888894,0.7846830222222226,0.8673920000000004,0.8792412444444448,0.7840170666666669,0.7633048888888893,0.780631466666667,0.8987377777777784,0.7800085333333338,0.815814755555556,0.7940949333333336,0.7828252444444446,0.6569728000000002,0.7848487111111114
0.9966727716727714,0.9771005291005275,0.9492881562881548,0.9830081400081391,0.9761518111518099,0.9937024827024824,0.8640537240537225,0.8721945461945445,0.9523443223443212,0.9497089947089931,0.9491823361823346,0.9665995115995102,0.9915197395197386,0.9460211640211629
0.9864796049382712,0.9874459259259256,0.8774988641975302,0.9636319999999995,0.9024373333333325,0.9880954074074072,0.8037118024691349,0.773269925925925,0.9283496296296291,0.9221582222222212,0.9146558024691349,0.9310627160493821,0.9833406419753085,0.9242236049382708
0.9972938271604936,0.9944117283950615,0.9529886831275715,0.9910413580246912,0.9853973251028801,0.9937504115226335,0.9516290123456784,0.8330699588477359,0.9748290123456786,0.9719102880658431,0.9702652263374479,0.9668609053497939,0.9923236625514402,0.9732650205761314
1.0,1.0,0.9801646090534974,1.0,0.9999506172839505,0.8626337448559663,0.9999465020576132,0.8783456790123447,0.9999053497942386,1.0,1.0,0.8528724279835384,0.5207489711934155,0.999843621399177
0.9973740112994357,0.9982786252354058,0.9984311676082872,0.9929904896421846,0.9920242937853115,0.993259322033899,0.997438323917138,0.9984678907721286,0.992954519774012,0.9934248587570628,0.9946755178907727,0.9923586629001887,0.981358192090396,0.9904250470809797
0.9489344000000003,0.9558560000000003,0.910364444444445,0.9446652444444447,0.9346645333333339,0.8962140444444449,0.9312679111111115,0.9276224000000004,0.9226186666666673,0.931748266666667,0.9133621333333336,0.9312128000000006,0.9220490666666668,0.9409603555555559
0.9996866666666665,0.9999777777777779,0.9996777777777778,0.9892666666666666,0.9973555555555554,0.9999822222222221,0.9598533333333336,0.9999622222222223,0.7121044444444444,0.6043022222222221,0.6055755555555554,0.9532000000000002,0.9997955555555557,0.96402
0.9969188118215173,0.9920834557521795,0.9972668580167395,0.9798634182355118,0.9975098123413263,0.9920646220836067,0.9948271445898409,0.998411568392584,0.987609706119436,0.9737808966332941,0.9790577138939747,0.9943423659607811,0.9757629519138781,0.9799169058542581
0.9887840524337536,0.9717775603391965,0.9921911595688451,0.9868873668188674,0.9862636287391584,0.9672321622712906,0.9868350262479354,0.9969274376417208,0.9726233963905115,0.9505765228465702,0.9439685645947767,0.974732084614658,0.9497148448420341,0.9633617556611566
0.9961269109486232,0.9966448233829531,0.9929103611416855,0.9957157274446307,0.9944549853274361,0.9949925370627545,0.9929842983193268,0.9879182174644557,0.9945629751273247,0.9919736264575291,0.9954475955882903,0.9946386629007524,0.9920874569322056,0.9919668683031376
0.9947075800016966,0.9944582378405897,0.9936465495289019,0.9933940242763764,0.9968243357949237,0.9905143875732102,0.9961505814446983,0.9921271538918592,0.9908952975129435,0.9897599949070528,0.9910438417791347,0.992705415499532,0.9923128342245976,0.9720832272302845
0.998393322768564,0.9988929049660678,0.9991743055029949,0.997743180224246,0.9985066205292998,0.9987811816977381,0.9987465129859239,0.9983868928252395,0.9965676009131786,0.9970465828522019,0.9962546146535961,0.9966063831847405,0.9958937400030903,0.9946164326758762
0.998132460387881,0.9983297901813502,0.9981305430878822,0.9887939033836265,0.9950610511107606,0.9985585995409706,0.9949136997061416,0.9976722516904932,0.9975649121162051,0.9977875931291412,0.9975573624436751,0.9905631324882997,0.9874214185077803,0.9957174376160375
0.9999937777777778,0.9999999999999999,0.9999711111111113,0.9999297777777777,0.9999915555555553,0.9999959999999999,0.9998333333333331,0.9999826666666665,0.9991959999999995,0.9985355555555556,0.9985217777777778,0.9354693333333332,0.9999542222222221,0.9984257777777776
0.9950077160493829,0.9949434156378602,0.990707304526749,0.9917824074074078,0.9809156378600824,0.9333822016460912,0.9879783950617287,0.9929578189300412,0.994483024691358,0.9908822016460906,0.991607510288066,0.948305041152264,0.7437654320987659,0.9012422839506178
0.9956236897274631,0.9927672955974842,0.9964753668763103,0.9948244234800838,0.9820361635220126,0.9421252620545073,0.9813417190775682,0.9924266247379455,0.9940775681341718,0.9910115303983228,0.9854035639412998,0.9700078616352202,0.8423611111111111,0.9202830188679247
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999941145247051,1.0,1.0
0.9998924963257587,0.9996090401751302,0.9997658763193871,0.9999931140093937,0.9999226096876638,0.9979502358708725,0.999965261719031,0.9999998972240207,0.9998972240208016,0.999746348883339,0.9997237381679154,0.9812962106496476,0.9590284586686413,0.9379474609194364
0.9999996129632585,1.0,1.0,0.9998238958349437,1.0,1.0,0.9984324282475953,0.9999998220429984,0.9998597391199235,0.999978653555088,0.9998933317493095,0.7618655158607895,0.9999297853122949,0.9626863533597656
0.9983265817901235,0.9988401813271605,0.9972246334876541,0.9909288194444446,0.9975646219135803,0.9963252314814816,0.9924937307098766,0.9991632908950618,0.9926480516975309,0.9882137345679012,0.9954065393518517,0.742570891203704,0.957103587962963,0.9680965470679013
0.9985291746056203,0.9985091156292625,0.9963701799329274,0.9977423995518325,0.9982860265356447,0.9982575572097123,0.9963618305699214,0.9860904899819128,0.9957609699810018,0.9947236308076453,0.9957860664470122,0.9900861283819301,0.9977716559155595,0.9781402516397961
0.9769706314805261,0.979433308425574,0.9729316838263226,0.9752784349136832,0.9784249019295321,0.973469684891063,0.9652199303913238,0.9619337972364863,0.9601854182070616,0.9666638619965797,0.9464067525000668,0.9327523579933861,0.9660009601280807,0.9587878907964154
0.9616735972865484,0.96926739308268,0.9583156579636988,0.959070813170631,0.9604156147686506,0.9615263075575103,0.9353334681805326,0.9306485783463803,0.9373599893133201,0.9452459029451981,0.9218348313207344,0.9271154844869295,0.9513853013021977,0.9451851763220435
0.9689000149143415,0.972554920763747,0.960636912854872,0.9667305702695049,0.9671604971284814,0.9638649198583218,0.950494879675142,0.9548924129280516,0.9511153905688516,0.9587579807911413,0.9404701839928774,0.937466408438852,0.9541767297025434,0.9489841575632151
0.9999999179618441,1.0,0.9999827081797975,1.0,0.9999344788594516,0.9997967276802788,1.0,0.999397612051588,0.9999955334781766,0.9999861264362957,0.9999845950573845,0.9999626817543972,0.9998881819934525,0.999927651461807
0.9695473251028806,0.9736168267032465,0.9526291723822589,0.9472793781435757,0.9739368998628257,0.8896662094192959,0.980612711476909,0.9458161865569273,0.9473251028806584,0.9597165066300868,0.9604023776863282,0.9566072245084587,0.9486511202560586,0.7736625514403292
0.9709365770179793,0.9791521223265202,0.9737004613835526,0.9518974472289053,0.9637541012751105,0.9691817658427586,0.9631966938147214,0.9338311289301211,0.9282986825232314,0.929417768535778,0.8970130902027272,0.9527083749528207,0.9470917771654965,0.9168892829373089
0.9256110259779844,0.9361562537216811,0.9330400029979883,0.918817465515577,0.8795795413152059,0.8949615475837194,0.9304239986448077,0.9200393379050793,0.9126475215667039,0.9155536611692405,0.921635432928738,0.9081514044374827,0.8366095987943518,0.9113755353687729
0.8904958677685948,0.8934802571166206,0.8808769513314965,0.8773186409550042,0.8321166207529843,0.8563820018365471,0.900528007346189,0.8457070707070703,0.8876492194674012,0.9024793388429749,0.9044536271808999,0.8702938475665749,0.7703168044077131,0.8814049586776859
0.9746141142194109,0.9522163071856036,0.9707023129396197,0.952622581899319,0.9623949450634028,0.9548764356943258,0.9592895731807312,0.9395230515930294,0.9742312326143003,0.9748141245534738,0.9732357225723123,0.9230843821144287,0.9410942912029415,0.8888423806292427
