HIVE-COTE v1.0,ROCKET,TS-CHIEF,InceptionTime,ResNet,STC,WEASEL,ProximityForest,cBOSS,S-BOSS,BOSS,TSF,RISE,Catch22
1.0,0.9966666666666666,0.9333333333333332,0.9066666666666666,0.9299999999999999,0.9866666666666667,0.9399999999999998,0.9499999999999997,0.9433333333333331,0.9566666666666664,0.9566666666666666,0.81,1.0,0.9566666666666667
0.4611111111111112,0.996969696969697,0.4611111111111111,1.0,0.5833333333333334,0.40277777777777785,0.586111111111111,0.4444444444444444,0.3638888888888889,0.32500000000000007,0.3305555555555555,0.4638888888888888,0.33095238095238094,0.45277777777777767
0.8748427672955974,0.8792452830188677,0.8566037735849057,0.861006289308176,0.8490566037735847,0.8245283018867924,0.8358490566037736,0.8723270440251574,0.8874213836477985,0.8660377358490566,0.8540880503144651,0.8150943396226416,0.837106918238994,0.7490566037735847
0.7055555555555556,0.6777777777777777,0.5444444444444444,0.6500000000000001,0.4777777777777778,0.7944444444444444,0.7111111111111109,0.49999999999999994,0.48333333333333334,0.6333333333333333,0.5500000000000002,0.5277777777777778,0.6944444444444445,0.3444444444444445
0.9433333333333334,0.84,0.9366666666666663,0.823333333333333,0.7733333333333332,0.9066666666666667,0.88,0.8066666666666665,0.953333333333333,0.8733333333333332,0.8866666666666665,0.7866666666666665,0.7933333333333333,0.7733333333333333
0.9733333333333332,0.9066666666666666,0.9866666666666666,0.9833333333333332,0.9733333333333332,0.9,0.9433333333333332,0.8833333333333334,0.9633333333333333,0.9433333333333332,0.9699999999999999,0.8366666666666666,0.88,0.9733333333333333
0.9886666666666668,0.9920000000000001,0.9893333333333334,0.9926666666666667,1.0,0.8839999999999997,0.9186666666666667,0.9973333333333334,0.7013333333333331,0.7626666666666666,0.7553333333333332,1.0,0.9453333333333335,0.8613333333333332
0.8410256410256414,0.88974358974359,0.8282051282051285,0.866666666666667,0.853846153846154,0.88974358974359,0.8102564102564107,0.6846153846153847,0.7333333333333335,0.7128205128205131,0.6820512820512821,0.7000000000000001,0.671794871794872,0.8000000000000003
0.9962472406181017,0.9998896247240618,0.9983443708609272,0.9997792494481236,0.9956953642384108,0.9684326710816779,0.9772626931567331,0.9883002207505519,0.9987858719646799,0.9979028697571745,0.9974613686534217,0.9516556291390729,0.8859823399558499,0.9694260485651217
0.9851063829787235,0.9929078014184398,0.9775438596491228,0.9797872340425534,0.9810526315789475,0.9794326241134753,0.9748226950354612,0.9526315789473685,0.9687719298245617,0.9741134751773051,0.9712765957446811,0.9620567375886526,0.9024822695035462,0.9403508771929824
0.9301548492257538,0.9169030154849226,0.895158924205379,0.9238793806030969,0.8989731051344741,0.9451018744906278,0.9331377343113285,0.7524368378158108,0.8048736756316217,0.7689649551752241,0.7673512632436839,0.9164140179299102,0.9674327628361861,0.9037652811735942
0.9972946859903383,0.9171014492753623,0.9666666666666669,0.8344927536231884,0.7909178743961355,0.9871497584541065,0.9814492753623191,0.974106280193237,0.8930434782608694,0.9794202898550727,0.9218357487922706,0.9624154589371982,0.9622222222222226,0.8670531400966187
0.9974358974358974,1.0,0.9871794871794872,1.0,1.0,0.9846153846153847,0.9974358974358974,0.9923076923076923,0.9897435897435898,0.976923076923077,0.9846153846153847,0.9871794871794872,0.9897435897435898,0.9974358974358974
0.7872000000000001,0.8669333333333338,0.6997333333333332,0.8682666666666667,0.8472000000000005,0.7698666666666667,0.8029333333333335,0.7306666666666665,0.7461333333333334,0.8634666666666668,0.7928000000000003,0.6565333333333334,0.7506666666666669,0.7690666666666668
0.5424242424242426,0.6341666666666667,0.5656565656565656,0.6608333333333332,0.5404040404040404,0.5878787878787878,0.5020202020202021,0.5151515151515151,0.4313131313131313,0.42323232323232324,0.4181818181818182,0.4565656565656565,0.4292929292929292,0.16161616161616152
0.610752688172043,0.8107843137254902,0.6215053763440859,0.8166666666666667,0.5817204301075269,0.6301075268817206,0.5483870967741936,0.6172043010752688,0.4741935483870969,0.48064516129032253,0.40107526881720423,0.5096774193548387,0.4677419354838709,0.20645161290322572
0.5885057471264368,0.737254901960784,0.6,0.7392156862745096,0.5574712643678161,0.635632183908046,0.5425287356321838,0.5310344827586208,0.5011494252873563,0.47011494252873554,0.4563218390804597,0.49770114942528754,0.5126436781609195,0.2379310344827586
0.996904761904762,0.35880952380952374,0.9965238095238095,0.46309523809523806,0.9941904761904764,0.9946190476190476,0.9910952380952381,0.9950952380952383,0.9978095238095238,0.9875238095238095,0.984761904761905,0.9951904761904762,0.9937619047619048,0.9866666666666667
1.0,0.9988505747126436,1.0,1.0,1.0,0.946360153256705,1.0,1.0,1.0,1.0,1.0,0.9988505747126436,0.9977011494252873,0.9977011494252874
0.8707692307692311,0.8712820512820516,0.8723076923076927,0.8953846153846157,0.888717948717949,0.8779487179487183,0.8820512820512824,0.8779487179487183,0.8764102564102567,0.846666666666667,0.846666666666667,0.8779487179487183,0.8584615384615387,0.8548717948717951
0.7197101449275363,0.7136231884057972,0.7202898550724637,0.735072463768116,0.7257971014492753,0.7646376811594203,0.7304347826086954,0.730144927536232,0.57768115942029,0.7266666666666668,0.735072463768116,0.7002898550724641,0.6962318840579711,0.7104347826086955
0.9968253968253967,1.0,0.995238095238095,0.9920634920634919,0.9936507936507936,0.9968253968253966,0.9992063492063491,0.9952380952380949,0.9968253968253966,0.995238095238095,0.995238095238095,0.995238095238095,0.9992063492063491,1.0
0.0,9.523809523809524E-4,0.0,0.10666666666666665,0.17999999999999997,0.0,0.0,0.027619047619047623,0.0,0.0,0.0,0.002857142857142857,0.0,0.008571428571428572
0.7203703703703703,0.8351851851851851,0.7796296296296296,0.8083333333333333,0.8203703703703705,0.712962962962963,0.7277777777777779,0.7935185185185186,0.6333333333333334,0.7935185185185186,0.8064814814814816,0.7564814814814814,0.7166666666666667,0.6379629629629628
0.2887619047619047,0.17225974025974028,0.11333333333333329,0.16426839826839823,0.2114112554112554,0.2845541125541125,0.28190476190476194,0.11951515151515148,0.28056277056277057,0.23938528138528142,0.2575064935064935,0.2253333333333334,0.1643233665559247,0.2580952380952381
0.992834890965732,0.9954049844236759,0.9887850467289717,0.9985202492211837,0.9921339563862929,0.985436137071651,0.9915887850467288,0.9173676012461061,0.9748442367601242,0.9927570093457944,0.9929906542056075,0.9735981308411215,0.9989096573208721,0.9096573208722739
0.6072541966426859,0.6788369304556354,0.6355515587529976,0.7158872901678658,0.716546762589928,0.6768585131894483,0.6893285371702638,0.6669064748201439,0.41312949640287766,0.4742805755395683,0.3484412470023981,0.6245803357314147,0.4342326139088729,0.5893884892086331
0.9264367816091953,0.9408602150537634,0.8850574712643676,0.9849462365591398,0.9321839080459768,0.9034482758620688,0.8747126436781608,0.8965517241379309,0.7103448275862069,0.6471264367816091,0.6252873563218392,0.8080459770114942,0.8160919540229883,0.82183908045977
0.9988505747126436,0.8580645161290322,0.9977011494252873,0.8731182795698922,0.9839080459770114,0.9919540229885058,0.9770114942528736,0.9678160919540227,0.9850574712643677,0.9459770114942528,0.9528735632183908,0.8609195402298851,0.9356321839080458,0.8505747126436781
0.9940860215053765,0.9349462365591397,0.8715053763440858,0.9981182795698925,0.9983870967741936,0.9916666666666668,0.970698924731183,0.3384408602150538,0.6440860215053763,0.6793010752688172,0.6758064516129032,0.9225806451612902,0.8682795698924731,0.4860215053763441
0.9541666666666667,0.9920000000000001,0.9614583333333333,0.9890000000000002,0.975,0.8833333333333333,0.9697916666666667,0.9395833333333333,0.8614583333333333,0.8635416666666667,0.8416666666666667,0.9239583333333333,0.959375,0.725
0.9984848484848484,0.9409090909090908,1.0,0.9272727272727274,0.8969696969696969,0.759090909090909,0.9909090909090909,0.9681818181818183,1.0,0.9818181818181817,0.9984848484848484,0.9060606060606059,0.8590909090909089,0.4636363636363636
0.7045454545454546,0.9908854166666666,0.8782828282828281,0.9888020833333333,0.7409090909090909,0.4858585858585858,0.659090909090909,0.8368686868686869,0.5964646464646465,0.605050505050505,0.5434343434343435,0.7348484848484848,0.43737373737373736,0.2565656565656565
0.5166666666666667,0.9205128205128207,0.475,0.8948717948717951,0.38333333333333336,0.7416666666666667,0.36666666666666664,0.4083333333333333,0.36666666666666664,0.4166666666666667,0.375,0.48333333333333334,1.0,0.6527777777777778
0.993939393939394,0.993939393939394,0.9984848484848484,0.9742424242424242,0.9984848484848484,0.977272727272727,0.9590909090909089,0.9454545454545452,0.996969696969697,0.9893939393939396,0.990909090909091,0.8984848484848484,0.9075757575757575,0.85
0.9414188836724048,0.9372978612415233,0.9539906103286385,0.9594679186228482,0.9305164319248828,0.9322378716744911,0.9675013041210222,0.8584767866458008,0.914188836724048,0.8749608763693272,0.9077203964527907,0.8165884194053208,0.9395931142410013,0.8951486697965568
0.9981988304093571,0.9904795321637426,0.9970994152046787,0.992280701754386,0.9947836257309943,0.9985029239766086,0.9847251461988304,0.9332865497076022,0.9915087719298245,0.967345029239766,0.9835555555555555,0.9969590643274857,0.9289590643274852,0.9996491228070177
0.971953216374269,0.9825964912280702,0.9909239766081871,0.9407485380116957,0.9257543859649122,0.983251461988304,0.8717192982456141,0.8184561403508772,0.9406315789473684,0.9211929824561406,0.9366315789473684,0.9549005847953218,0.8603508771929825,0.9565847953216373
0.9995495495495496,0.9891891891891892,1.0,0.995945945945946,0.9860360360360364,0.995045045045045,0.9932432432432433,0.990990990990991,1.0,0.9932432432432433,0.9927927927927929,0.9396396396396395,0.9878378378378379,0.9504504504504505
0.9991452991452991,0.9963675213675216,0.9997863247863248,0.9933760683760686,0.9959401709401711,0.9775641025641026,0.986752136752137,0.9970085470085474,0.9974358974358976,0.9912393162393165,0.9905982905982907,0.9799145299145299,0.9925213675213677,0.9497863247863247
1.0,0.9997777777777778,0.9997777777777778,0.9975555555555555,0.9913333333333334,0.9797777777777774,0.9908888888888889,0.9997777777777778,1.0,0.999111111111111,0.9991111111111111,0.9937777777777778,0.9873333333333333,0.9951111111111114
1.0,0.9873333333333332,1.0,1.0,1.0,0.9682222222222223,0.9817777777777777,1.0,0.9982222222222222,1.0,1.0,1.0,1.0,0.9591111111111111
0.7653594771241835,0.824183006535948,0.7594771241830068,0.8091503267973859,0.7686274509803925,0.7967320261437911,0.7764705882352944,0.7359477124183011,0.709150326797386,0.7620915032679743,0.7725490196078435,0.7509803921568631,0.7607843137254904,0.6555555555555556
0.6791044776119405,0.6701492537313434,0.6781094527363185,0.635323383084577,0.5810945273631841,0.6512437810945274,0.5716417910447761,0.5179104477611939,0.638308457711443,0.5776119402985075,0.5064676616915421,0.5582089552238807,0.6084577114427862,0.5477611940298508
0.23333333333333336,0.3833333333333334,0.33461538461538465,0.4102564102564104,0.4307692307692309,0.3064102564102564,0.2628205128205128,0.38076923076923086,0.29358974358974355,0.3935897435897436,0.31282051282051276,0.3974358974358975,0.08717948717948719,0.2935897435897436
0.960666666666667,0.9460000000000003,0.9520000000000004,0.9640000000000003,0.9673333333333337,0.9713333333333336,0.8973333333333333,0.924,0.9426666666666671,0.9400000000000001,0.9466666666666671,0.8273333333333334,0.9226666666666667,0.9346666666666669
0.6490196078431372,0.6058823529411762,0.7398692810457518,0.7209150326797386,0.41960784313725497,0.4058823529411766,0.8849673202614381,0.8052287581699349,0.6215686274509804,0.5862745098039214,0.5745098039215685,0.5758169934640522,0.4248366013071897,0.5509803921568627
1.0,0.9833333333333331,1.0,1.0,1.0,0.9706349206349203,0.9412698412698413,1.0,1.0,0.8682539682539683,0.9809523809523808,1.0,0.9706349206349204,0.7896825396825397
1.0,0.8746031746031747,1.0,1.0,0.9722222222222222,0.38174603174603167,0.68804143126177,1.0,0.9492063492063492,0.8666666666666666,0.919047619047619,0.9865079365079364,0.9023809523809523,0.4666666666666666
0.8564814814814815,0.4381481481481481,0.8592592592592591,0.4927777777777777,0.7859259259259258,0.838703703703704,0.8240740740740743,0.8220370370370371,0.7314814814814815,0.6107407407407409,0.5877777777777778,0.8305555555555556,0.8522222222222221,0.7846296296296296
0.9612735542560099,0.9682261208576992,0.9665367121507468,0.964002599090318,0.96127355425601,0.9561403508771927,0.9539311241065626,0.960363872644574,0.9525016244314486,0.9752436647173485,0.9760883690708249,0.9615984405458086,0.9453541260558807,0.8916829109811568
0.9090666666666667,0.9344000000000001,0.8328000000000002,0.9503999999999999,0.9560000000000001,0.9157333333333335,0.8064000000000002,0.7965333333333334,0.8109333333333334,0.7856000000000001,0.7928000000000001,0.5858666666666668,0.6997333333333337,0.9173333333333336
0.5392857142857143,0.6357142857142857,0.544047619047619,0.7154761904761902,0.725,0.3511904761904762,0.21428571428571427,0.7023809523809524,0.5869047619047619,0.6869047619047618,0.7119047619047619,0.5999999999999999,0.3285714285714286,0.5678571428571428
0.7694444444444444,0.8249999999999998,0.7722222222222221,0.8277777777777778,0.7944444444444443,0.8250000000000001,0.713888888888889,0.8833333333333333,0.575,0.5611111111111111,0.5388888888888889,0.9249999999999999,0.7277777777777779,0.8
0.9951080773606372,0.9869169510807736,0.9967007963594996,0.9850967007963595,0.9879408418657566,0.9937428896473265,0.9783845278725825,0.9938566552901023,0.9581342434584758,0.9594994311717862,0.9576791808873719,0.9792946530147897,0.9878270762229808,0.9967007963594994
1.0,1.0,1.0,0.9966666666666666,1.0,0.9983333333333333,0.9983333333333333,0.9983333333333333,0.9916666666666667,0.9883333333333333,0.99,0.9933333333333333,1.0,0.963333333333333
0.9599317988064793,0.42388888888888887,0.9279624893435635,0.4827777777777778,0.8611253196930947,0.9346973572037512,0.904774083546462,0.8448422847399829,0.934441602728048,0.8385336743393008,0.8228473998294968,0.9040920716112535,0.9789428815004263,0.9142369991474851
0.8149425287356322,0.7977011494252876,0.8206896551724138,0.8459770114942528,0.8367816091954025,0.8218390804597704,0.8333333333333335,0.8367816091954021,0.8264367816091955,0.8137931034482759,0.8114942528735634,0.8241379310344829,0.810344827586207,0.8275862068965517
0.6333333333333334,0.7042666666666667,0.6130666666666666,0.7461333333333334,0.7352000000000003,0.7138666666666665,0.7106666666666668,0.6688,0.5250666666666667,0.6632000000000001,0.6712000000000001,0.6341333333333335,0.6210666666666665,0.5978666666666667
1.0,1.0,1.0,0.9682539682539678,0.9738095238095233,0.9888888888888887,0.9984126984126984,0.9976190476190475,1.0,0.9904761904761903,0.992063492063492,0.9984126984126984,1.0,0.9992063492063491
0.9887473460721871,0.9919320594479832,0.9946921443736734,0.9881104033970275,0.9915074309978771,0.9816348195329087,0.9842887473460724,0.9897027600849256,0.9909766454352443,0.9918259023354565,0.9881104033970275,0.9831210191082804,0.9740976645435246,0.9605095541401272
0.9889596602972403,0.9870488322717623,0.9912951167728239,0.9658174097664544,0.9565817409766455,0.9751592356687897,0.9819532908704881,0.9829087048832275,0.9902335456475584,0.9915074309978771,0.9842887473460722,0.9768577494692143,0.9621019108280254,0.9515923566878979
0.9623916811091856,0.9136915077989601,0.9451184286539572,0.8885037550548815,0.9292316580011554,0.9309069901790873,0.940207972270364,0.9120161756210281,0.8896013864818023,0.7454072790294628,0.7210860774119007,0.8497400346620452,0.9133448873483535,0.8605430387059504
0.8861111111111108,0.8749999999999998,0.8777777777777777,0.8888888888888887,0.8777777777777775,0.9083333333333333,0.8749999999999998,0.8749999999999998,0.886111111111111,0.8749999999999998,0.8749999999999998,0.8805555555555554,0.8861111111111108,0.8916666666666667
0.9057971014492754,0.8202898550724639,0.9391304347826085,0.8608695652173913,0.9753623188405798,0.7898550724637681,0.718840579710145,0.765217391304348,0.9115942028985508,0.9637681159420289,0.9449275362318841,0.4753623188405799,0.1318840579710145,0.3695652173913044
0.6213855421686746,0.6942771084337348,0.6282128514056226,0.7681726907630524,0.7507028112449798,0.6902610441767068,0.6876506024096385,0.655722891566265,0.48995983935742965,0.667871485943775,0.6732931726907633,0.6060240963855424,0.5966867469879521,0.6063253012048193
0.21235793835793837,0.23047619047619056,0.9136363636363637,0.34523809523809523,0.9681818181818183,0.18933385133385133,0.1634141414141414,0.8240740740740741,0.5704195804195805,0.9382154882154883,0.7589614089614091,0.18461939911939915,0.3382456802456801,0.14100530950530948
0.8916666666666667,0.31666666666666665,0.9583333333333334,1.0,0.6083333333333333,1.0,0.475,0.275,0.8833333333333333,0.9833333333333333,0.95,0.375,0.25833333333333336,0.35
1.0,1.0,1.0,1.0,0.9916666666666667,0.9166666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.4583333333333333,0.675,0.9916666666666667
1.0,1.0,1.0,0.85,0.6166666666666667,1.0,1.0,0.5416666666666666,1.0,1.0,1.0,0.31666666666666665,0.6666666666666666,0.55
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966666666666666
0.9988888888888889,0.9596296296296295,0.984074074074074,0.9888888888888889,0.8648148148148148,0.9288888888888888,0.9199999999999997,0.9888888888888888,0.935185185185185,0.8392592592592594,0.8207407407407409,0.9981481481481481,0.9648148148148146,0.8759259259259259
0.9,0.8996666666666667,0.8973333333333334,0.9130000000000001,0.9076666666666667,0.9096666666666667,0.8993333333333334,0.9033333333333331,0.896,0.8916666666666665,0.8923333333333332,0.9073333333333333,0.8980000000000001,0.9049999999999999
0.6931159420289854,0.7554347826086956,0.6771739130434783,0.7989130434782609,0.8105072463768114,0.7673913043478263,0.7163043478260869,0.6739130434782609,0.6257246376811595,0.6989130434782609,0.706159420289855,0.6456521739130435,0.6681159420289856,0.616304347826087
1.0,1.0,1.0,0.9768518518518516,0.9842592592592591,1.0,1.0,0.9972222222222221,1.0,0.9949074074074074,0.9949074074074074,0.9972222222222221,1.0,1.0
0.6976000000000001,0.6402666666666667,0.5936000000000001,0.6605333333333334,0.6994666666666668,0.6970666666666668,0.6562666666666668,0.5757333333333333,0.6704000000000002,0.7704000000000001,0.6656,0.5466666666666666,0.4968000000000001,0.5890666666666665
0.6095238095238094,0.6880952380952382,0.5999999999999999,0.5357142857142857,0.7047619047619047,0.7142857142857141,0.6619047619047619,0.6428571428571427,0.5142857142857142,0.5476190476190477,0.4928571428571429,0.4976190476190476,0.5547619047619048,0.6214285714285716
0.7799999999999999,0.6770666666666667,0.6637333333333334,0.6824000000000001,0.7666666666666669,0.7760000000000004,0.66,0.6282666666666666,0.6525333333333335,0.6408,0.6013333333333333,0.5218666666666667,0.7184,0.6608
0.9692063492063488,0.9117460317460316,0.9112698412698409,0.7814285714285715,0.6344444444444444,0.9369841269841267,0.7673015873015873,0.9598412698412698,0.88,0.833809523809524,0.8142857142857144,0.9634920634920632,0.9479365079365076,0.8782539682539683
0.8617777777777778,0.6128888888888889,0.9257777777777781,0.8088888888888888,0.6062222222222222,0.7417777777777779,0.4764444444444445,0.9395555555555557,0.5613333333333335,0.516888888888889,0.46977777777777785,0.8582222222222222,0.6715555555555554,0.7284444444444446
0.8877777777777777,0.8314814814814816,0.8185185185185185,0.7237037037037038,0.6177777777777776,0.8514814814814815,0.7440740740740741,0.8655555555555555,0.7833333333333334,0.7385185185185185,0.7240740740740741,0.8788888888888888,0.7666666666666665,0.7955555555555557
1.0,0.9977777777777777,1.0,0.9418518518518517,0.8496296296296296,1.0,0.9988888888888889,0.7511111111111111,0.9996296296296295,1.0,1.0,0.475925925925926,0.7281481481481482,0.9985185185185185
0.8966666666666666,0.7700000000000001,0.9199999999999999,0.8333333333333334,0.9599999999999999,0.8800000000000001,0.94,0.9266666666666665,0.84,0.8866666666666666,0.8600000000000001,0.7766666666666666,0.8666666666666667,0.6066666666666668
0.7821333333333335,0.7682666666666669,0.8202666666666668,0.7034666666666667,0.732266666666667,0.7776000000000002,0.7866666666666668,0.728,0.7672000000000002,0.7378666666666668,0.7248000000000001,0.7261333333333335,0.7496000000000002,0.7637333333333334
1.0,0.9873333333333335,1.0,0.9993333333333333,1.0,0.9740000000000003,0.86,1.0,0.5193333333333333,0.13200000000000003,0.12133333333333338,1.0,0.8693333333333334,0.9126666666666667
0.9987080103359174,0.995090439276486,0.9945736434108527,0.9905684754521964,0.9941860465116278,0.9914728682170543,0.9962532299741602,0.9958656330749354,0.9989664082687338,0.9777777777777779,0.9786821705426356,0.9791989664082688,0.9944444444444446,0.9695090439276487
0.90337899543379,0.927853881278539,0.8535159817351597,0.9332420091324202,0.9387214611872146,0.9069406392694063,0.8953424657534249,0.8326027397260273,0.7228310502283104,0.90337899543379,0.9061187214611872,0.8452968036529683,0.8738812785388128,0.820730593607306
0.9973636236152014,0.9944888514934792,0.9959542841116253,0.9889636797083156,0.9824358435002104,0.9937806759220307,0.9937035478894966,0.9918735100266443,0.993247791333614,0.9424694993689524,0.9862782218482681,0.9923643247791335,0.9985556022998174,0.9877787126630209
0.9732323232323231,0.9818181818181818,0.9659090909090907,0.9717171717171714,0.9737373737373735,0.9656565656565654,0.9767676767676765,0.9568181818181816,0.963131313131313,0.9641414141414136,0.9669191919191917,0.9601010101010096,0.9664141414141411,0.8883838383838383
0.986666666666667,0.9325396825396823,0.9983333333333333,0.9269841269841266,0.9808333333333336,0.9791666666666669,0.9933333333333334,0.9858333333333336,0.9974999999999999,0.989166666666667,0.9850000000000002,0.9533333333333338,0.9850000000000002,0.9066666666666666
0.9936991869918693,0.9928861788617882,0.9939024390243897,0.9936991869918693,0.9847560975609753,0.9642276422764227,0.9939024390243897,0.9939024390243897,0.9932926829268286,0.9939024390243897,0.9928861788617881,0.9819105691056907,0.983130081300813,0.992682926829268
1.0,0.9973333333333334,0.9960000000000001,0.9966666666666667,0.9986666666666667,0.9820000000000003,0.9866666666666668,0.998,0.9640000000000004,0.9460000000000004,0.9440000000000005,0.9906666666666669,0.5353333333333334,0.942666666666667
0.9521604938271603,0.9243827160493827,0.9598765432098765,0.95679012345679,0.9524691358024691,0.9558641975308642,0.9472222222222221,0.7503086419753086,0.9234567901234567,0.8391975308641976,0.8527777777777779,0.592283950617284,0.8799382716049384,0.797530864197531
0.9902777777777777,0.9472222222222222,0.9930555555555555,0.9819444444444443,0.9708333333333332,0.9736111111111111,0.9527777777777777,0.8305555555555554,0.9458333333333333,0.8666666666666667,0.8736111111111108,0.6916666666666668,0.888888888888889,0.8319444444444445
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982456140350877
0.9982425307557119,1.0,0.994903339191564,0.9980667838312829,0.9999414176918571,0.9994727592267135,0.9984182776801407,0.9917984768599883,0.9983011130638546,0.997891036906854,0.9975981253661395,0.8914469830111308,0.9334504979496193,0.880492091388401
0.9997914494264859,1.0,1.0,1.0,1.0,0.9817170663885992,0.9975669099756692,1.0,0.9969412582551268,0.9960722975321519,0.9914146680570038,0.9957247132429617,0.27462634688912063,0.9989920055613487
0.9868055555555556,0.988888888888889,0.9958333333333333,0.9840277777777777,0.9763888888888889,0.946527777777778,0.9180555555555556,0.9652777777777779,0.9569444444444444,0.9361111111111113,0.9833333333333332,0.832638888888889,0.5104166666666666,0.8729166666666668
0.996376811594203,0.9974637681159421,0.9966666666666667,0.9778985507246378,0.8578985507246377,0.9896376811594206,0.9842028985507251,0.9969565217391305,0.9884057971014496,0.9902173913043482,0.9857246376811599,0.9878260869565221,0.9686231884057971,0.8788405797101448
0.948623188405797,0.9700724637681161,0.9694202898550726,0.9605797101449275,0.9063043478260869,0.9302173913043479,0.9498550724637678,0.9710144927536231,0.9173188405797104,0.931086956521739,0.886304347826087,0.9394202898550723,0.4277536231884057,0.9058695652173913
0.8313768115942032,0.8460869565217392,0.8639130434782609,0.8444927536231884,0.6654347826086956,0.803623188405797,0.8107246376811594,0.8607971014492755,0.7950724637681159,0.7992753623188407,0.7009420289855073,0.8065942028985508,0.7675362318840578,0.7693478260869567
0.7607246376811593,0.7675362318840581,0.7652173913043476,0.7593478260869565,0.7067391304347825,0.7416666666666667,0.722608695652174,0.754855072463768,0.726086956521739,0.715144927536232,0.6302173913043478,0.7094927536231883,0.5412318840579711,0.6029710144927536
0.9987468671679198,0.990075187969925,0.9900250626566416,0.9959398496240602,0.99203007518797,1.0,0.9993984962406015,0.980250626566416,0.9910275689223059,0.9987969924812032,0.9973934837092732,0.9782456140350878,0.9593483709273184,0.9756390977443612
0.8432098765432099,0.8876543209876542,0.8432098765432101,0.914814814814815,0.8592592592592594,0.8839506172839507,0.9185185185185184,0.8074074074074074,0.8197530864197533,0.8160493827160498,0.8185185185185188,0.8012345679012346,0.8086419753086421,0.6172839506172837
0.6343589743589744,0.4999999999999999,0.27743589743589736,0.5299999999999998,0.29897435897435887,0.630769230769231,0.5653846153846155,0.3099999999999999,0.24000000000000005,0.31512820512820505,0.3028205128205127,0.4356410256410256,0.5897435897435899,0.4294871794871794
0.42916666666666664,0.49166666666666664,0.425,0.5125,0.575,0.45416666666666666,0.5041666666666667,0.5333333333333333,0.43333333333333335,0.45,0.44583333333333336,0.5208333333333334,0.44166666666666665,0.5916666666666667
0.6222222222222223,0.6909090909090909,0.5767676767676767,0.7434343434343434,0.709090909090909,0.6464646464646465,0.709090909090909,0.68989898989899,0.6444444444444444,0.7444444444444442,0.7737373737373737,0.6202020202020202,0.6272727272727273,0.6424242424242423
0.8828906436946639,0.8957884661402249,0.8076573342905,0.8904283321368748,0.8639626704953339,0.851304139746351,0.8700406795884182,0.8636276621201244,0.8759751136635556,0.8965063412299593,0.8972002871500359,0.8415888968652787,0.7582196697774587,0.7530031107920557
