HIVE-COTE v1.0,TS-CHIEF,ROCKET,InceptionTime,BOSS,S-BOSS,cBOSS,STC,ResNet,WEASEL,ProximityForest,RISE,TSF,Catch22
0.9759458976568218,0.9632980228210619,0.9639835866812753,0.9785876036311699,0.9571550702325263,0.9596566727702921,0.9562767343480527,0.9894735791417761,0.9810052368478914,0.9677086104082424,0.9476890854420097,0.9523525511571054,0.8841893704931029,0.9753261785252489
0.9954683951876988,0.9964562428384157,0.999890350877193,0.9998899889988999,0.994411023010754,0.9946745731591202,0.9944896377482595,0.9939156269028747,0.9936312390425177,0.9953574316361722,0.9934744576087212,0.9961459570954976,0.9968629509968011,0.9904552514995373
0.955191985196164,0.9586703526684349,0.9317514010759685,0.966843296937274,0.9649523653229077,0.9624802847920546,0.9531993957202161,0.8768579018737774,0.9313281750367515,0.9446094665874267,0.9659441782339182,0.9438131592471397,0.924975380153414,0.8852608585843146
0.8955772207294956,0.8592756101540933,0.9126933247699839,0.9004855536047488,0.8735483874570563,0.8521058586871619,0.8300872688256591,0.8928690883121156,0.8794029247276656,0.8875791104644245,0.8252117425917735,0.9020038014512368,0.8714231366216827,0.8079293555028849
0.9833333333333332,0.9799999999999999,0.9299999999999998,0.9633333333333333,1.0,1.0,0.9966666666666666,0.9599999999999999,0.9333333333333331,0.8933333333333331,0.913333333333333,0.9500000000000001,0.88,0.9066666666666665
0.9066666666666666,0.9400000000000001,0.8566666666666667,0.92,0.9966666666666666,0.9933333333333333,0.9900000000000001,0.8400000000000001,0.9166666666666665,0.7866666666666667,0.9233333333333333,0.8566666666666667,0.7933333333333332,0.813333333333333
0.9992969992969993,1.0,1.0,1.0,1.0,0.998498400144667,0.9972015100758113,0.9786882974958686,0.9986666666666667,0.9938543756367022,1.0,0.9103123646241235,0.994738725067077,0.9373572454011457
0.8995284793665925,0.9011823757152158,0.9310445497217005,0.9198687771953268,0.9237334492006094,0.927044950940031,0.8994014302756209,0.882812213952038,0.936008666431832,0.8597129793151996,0.8684616648370065,0.8396744262497149,0.8353899898261595,0.8135088857821232
0.9993863781934571,0.9992157644358868,0.9975740584755576,0.9952542909600113,0.9999441652707984,0.9999441652707984,0.9998324958123952,0.9946997023684488,0.9905013101890124,0.9825765472250011,0.9970399008293583,0.9881099950911064,0.985314548799583,0.9927274181950521
0.954350736278447,0.9558666666666669,0.9570281124497995,0.9591700133868808,0.841499330655957,0.843239625167336,0.9396000000000001,0.9567603748326639,0.9659999999999999,0.950736278447122,0.9462666666666666,0.8832663989290493,0.9495314591700134,0.9322666666666668
0.5390876155120109,0.4220247167044549,0.7100119283695868,0.8395443958181599,0.6117502189609816,0.6116780483156707,0.5680094247181835,0.5144195627798352,0.8274092339427555,0.5748815317333448,0.5645245464059891,0.5491190998226095,0.5383262190862885,0.26879228437082064
0.9952489558113881,0.9805411813486741,0.9617737931822584,0.972148442969703,0.9715542975681111,0.9702513518470665,0.9325311009398006,0.9957985309955323,0.9301453788572628,0.9975244833598701,0.9523515910926361,0.9982085984552693,0.9715787970933779,0.9368004911907092
0.9888888888888889,0.9933333333333334,1.0,0.9977777777777778,0.9866666666666667,0.9844444444444445,0.9911111111111112,0.9933333333333334,0.9933333333333334,0.9822222222222223,0.9911111111111112,0.9800000000000001,0.9866666666666667,0.9644444444444445
0.8349333333333335,0.8080000000000002,0.8189333333333335,0.863466666666667,0.8082666666666668,0.7765333333333333,0.8114666666666668,0.828266666666667,0.8736000000000003,0.7541333333333337,0.6978666666666666,0.8072000000000001,0.6410666666666667,0.7914666666666669
0.9622106478378517,0.959238634610836,0.9909374022879514,0.9866279651926704,0.9564595003629904,0.956153975538088,0.9505634176955493,0.9589467922746046,0.9673697839406865,0.9605442675295245,0.9573288153171247,0.9562954049793775,0.9407305971107126,0.947061869187738
0.9575689494008661,0.9617337641333121,0.9798647127696001,0.9782606832906983,0.9629082639164319,0.963941095730428,0.9584510896341685,0.9444293995715031,0.9619436184805698,0.9543369715023453,0.9603270761566008,0.9530595281796099,0.9374469679113919,0.9445866022809928
0.9619401114892432,0.9589866751738317,0.9808731988235176,0.9780784907595214,0.9555259023834204,0.9530051540505743,0.9508967970035472,0.9528986987948614,0.9649823834070659,0.9521126673067887,0.9555224659950158,0.9235375832759884,0.9381863486420324,0.9418763997329483
0.9974125964382613,0.9967729910022868,0.9815244348080936,0.9797510483532078,0.9987064823530147,0.9981403096982482,0.9950345437331282,0.9957905562252606,0.996774623631635,0.9964846883130049,0.997502370165439,0.9970345942088302,0.9973726139325954,0.986967467997142
0.9925985269892776,0.9773133215544137,0.996398382844415,0.9839589352180315,0.9905187032603817,0.9885905998044665,0.9833114481110835,0.9627698253853182,0.00794689215249963,0.9927832450759765,0.986379809071519,0.993721221793319,0.9925616419035568,0.9652314346856506
0.8576000680163423,0.8646924019162049,0.8244326712624983,0.7344659321763164,0.8897179431215372,0.8897546913999389,0.8241106827410876,0.7983437651737372,0.7635710292529622,0.7898279061824024,0.8106863986379071,0.8715559265698783,0.8319012242698028,0.8212982629008458
0.8977225672877849,0.8900621118012422,0.9035196687370598,0.8726708074534161,0.8664596273291926,0.8712215320910973,0.9248447204968944,0.8720496894409938,0.868737060041408,0.8826086956521738,0.8900621118012423,0.8933747412008279,0.881159420289855,0.8846790890269152
0.9642875434395953,0.9640875099959236,0.9645888440425109,0.9692959639568736,0.9617179923048447,0.9618724498160128,0.9546448380102908,0.9636218500883211,0.9702255982623105,0.9626167507357875,0.9632679289757505,0.9642223717831191,0.9640281229226441,0.9626566752962825
0.0,0.0,0.03333333333333333,0.8115384615384615,0.0,0.0,0.0,0.0,0.8977564102564105,0.0,0.6301282051282051,0.0,0.09967948717948719,0.2282051282051282
0.9364583333333333,0.8973958333333333,0.9348958333333334,0.9463541666666667,0.91875,0.915625,0.9401041666666666,0.9098958333333333,0.9192708333333334,0.9328125,0.9177083333333333,0.9265625,0.9182291666666667,0.8734375
0.9969336938318609,0.9986365534079593,0.9975617001961374,0.9960927382979642,0.9972982580695143,0.9973000395870331,0.9966182188235347,0.9932358183446156,0.992183571439373,0.9962828463122242,0.996902752809686,0.9992444123483061,0.9955447599322492,0.9957874115280763
0.9946882217090071,1.0,0.9965357967667435,0.9932255581216317,0.9916089299461122,0.9916859122401844,0.9929176289453425,0.9704387990762123,0.9103926096997691,0.9954580446497306,0.8486528098537336,0.9471131639722863,0.9305619707467283,0.7231716705157815
0.9950212577706006,0.9932434118029921,0.9907022925699085,0.9863904740419545,0.9933515661667388,0.9873217398282913,0.9887608640008013,0.9890521570877735,0.9796788420347079,0.985583116544466,0.9877082595028703,0.9964201335553003,0.9838573148342368,0.9877710440335762
0.9749777729594137,0.9939144254518347,0.980382287087307,0.9860725098875556,0.9752678607503301,0.9698599460928715,0.9683652889523038,0.9879211610310784,0.9911238447369115,0.9784532735967642,0.9903683223085242,0.973292267220151,0.9521724178064163,0.9763446939586706
0.9877579394093732,0.9977902896487743,0.9844772018819221,0.9897602963396674,0.9752806871817684,0.978984054016615,0.9668251420698695,0.9899283838917988,0.9980969846368463,0.9862492697250242,0.9933066249701734,0.9620761578648993,0.9613529929487972,0.9726966422593148
0.9880227570994226,0.8912426563502531,0.8562350922576253,0.9976547808491503,0.8555886795480772,0.8511175966911398,0.83119863566209,0.9900930837788259,0.9945609990310246,0.9298625535689176,0.6429405059194544,0.9187422907725735,0.9028613311905239,0.713020471899367
0.9984141258987055,0.9985437960146767,0.9992565503697839,0.9996754395909844,0.9997328004085904,0.9998364006177056,0.9994442702860098,0.995344236942014,0.9958420785755473,0.9962677565164823,0.9986635795796648,0.9952559720325683,0.9953263495212139,0.9862344376609369
1.0,1.0,0.9795297876663557,0.9827042643259261,1.0,1.0,1.0,0.9932711976562523,0.9816234064228546,0.9978967090257413,0.9741640092823329,0.9965752945032182,0.9779172669162524,0.9376719255585068
0.9999827198894073,0.998951654191414,0.999785897576731,0.9991291050632309,0.9998608038993704,0.9998616551176468,0.9998249338692916,0.9993988038902558,0.9973790167690275,0.9998261498884666,0.9990215013492953,0.9996113114394783,0.9984861991442416,0.9986647319157439
0.9995300219712977,0.9989591415798919,0.9957842829410566,0.9976218866084909,0.9993785215701254,0.9992336396533982,0.9986723214646952,0.9984934811127635,0.9973746665582162,0.9993381913004685,0.9984931850779211,0.9998907103825138,0.9991942258905209,0.9945000555113368
0.996461908497937,0.9980117148806353,0.9979496098567356,1.0,0.9923987970512953,0.9928597902571751,0.9926479922233572,0.9927156971019299,0.9968616997602173,0.9947509471561278,0.991886310898698,0.9913811080521595,0.9779413276919195,0.9309271101599674
0.9466470876162506,0.9412139011257954,0.9472834067547722,0.9586392559960843,0.9341654429760154,0.9381791483113068,0.9171806167400882,0.9361233480176211,0.932452276064611,0.9697993147332354,0.8420949583945178,0.9404307391091532,0.814977973568282,0.9223690651003427
0.9999766081871345,0.9998830409356726,0.9982690058479533,0.9992046783625733,0.9925614035087719,0.9848654970760236,0.9963508771929827,1.0,0.9986900584795323,0.9964912280701754,0.9514152046783626,0.9755555555555556,0.9971929824561409,0.9967251461988307
0.9953684210526316,1.0,0.9918128654970761,0.9569122807017544,0.9866432748538011,0.9740116959064328,0.9930058479532166,0.9938713450292397,0.9731929824561403,0.9294269005847956,0.8283040935672513,0.8970994152046783,0.9679766081871346,0.962947368421053
0.9969298245614034,1.0,0.994736842105263,0.9942982456140349,1.0,1.0,0.9995614035087719,0.9780701754385963,0.9956140350877193,0.9929824561403507,0.9916666666666666,0.9741228070175436,0.9706140350877192,0.9359649122807018
0.9941666666666664,0.999375,0.9906249999999999,0.9749999999999999,0.9991666666666668,0.9993750000000001,0.9997916666666666,0.9547916666666667,0.9929166666666664,0.9760416666666667,0.996875,0.9802083333333333,0.9756250000000001,0.9381250000000001
0.9997991967871486,0.9989959839357431,1.0,0.9989959839357431,1.0,1.0,0.9983935742971889,0.9925702811244982,0.9889558232931729,0.9965863453815265,0.9989959839357431,0.9945783132530123,0.9979919678714861,0.9919678714859442
1.0,1.0,0.9917171717171717,1.0,0.9983838383838382,0.9983838383838383,1.0,0.9874747474747474,1.0,0.9898989898989897,1.0,0.9995959595959596,1.0,0.9688888888888889
0.9104938271604938,0.848148148148148,0.884567901234568,0.8895061728395064,0.8987654320987654,0.9037037037037038,0.9080246913580244,0.824074074074074,0.843827160493827,0.8635802469135804,0.828395061728395,0.8753086419753086,0.8450617283950616,0.730246913580247
0.7457976354185814,0.7194183245893543,0.7310851712229165,0.791223027094461,0.7707802532401603,0.7581351036408233,0.7083922360202456,0.7534463290860636,0.7686384514176017,0.7067391619302617,0.732657878949646,0.7057225712138233,0.7197440786862914,0.7193928770251933
0.8710526315789474,0.7771929824561404,0.7903508771929825,0.7719298245614036,0.7894736842105262,0.7552631578947369,0.7666666666666665,0.8561403508771931,0.7105263157894739,0.8342105263157896,0.7070175438596492,0.7219298245614035,0.7456140350877192,0.7350877192982456
0.9917874396135268,0.9835748792270534,0.9748792270531406,0.9454106280193236,0.96280193236715,0.9222222222222225,0.9376811594202898,0.9777777777777781,0.9468599033816426,0.7478260869565219,0.9463768115942028,0.9347826086956522,0.8454106280193238,0.9545893719806766
0.9091216858447241,0.924668419560875,0.8682675973052391,0.9279336195011562,0.9056032916354401,0.9063977914041204,0.8894415416167492,0.9430902092358745,0.8571025546445397,0.9370167234325899,0.9255468321502005,0.9164155986930539,0.822666120808065,0.8836963625114347
1.0,1.0,0.9896476383820442,1.0,1.0,0.9995169082125603,1.0,0.9980676328502415,1.0,0.9826615885282951,1.0,0.9974235104669886,1.0,0.9778023281653467
1.0,1.0,0.965367594407255,1.0,0.9983865672341822,0.9979003181336162,0.9993558776167472,0.9909477773545149,0.2911282653120041,0.970732359432367,1.0,0.9863123993558776,0.9977455716586152,0.9634474552765696
0.9686957055556353,0.970620682443899,0.9465141605390356,0.927271004796747,0.9775047667822806,0.9752304164802185,0.9686738922945414,0.965725558349782,0.9401262032315783,0.9606134172148574,0.9673329434598786,0.9567144598167623,0.9596030982046873,0.9563993069974752
0.9551033591731268,0.9583333333333335,0.9550387596899225,0.9567183462532297,0.766279069767442,0.7620801033591732,0.9005813953488372,0.9514857881136952,0.9529715762273905,0.9397286821705428,0.9516795865633074,0.9437338501291993,0.9573643410852715,0.8633720930232556
0.9607481803675146,0.9394448550443182,0.9649080260008276,0.9759923905236119,0.9151794312320168,0.9218992126698243,0.9038099244552698,0.9706636785479894,0.9754130649847355,0.9049580150920054,0.9147664811330292,0.8806566986336801,0.7993739947107864,0.9435467286239606
0.9717171717171714,0.9595959595959596,0.895959595959596,0.9030303030303028,0.9101010101010097,0.9111111111111109,0.9757575757575755,0.9191919191919188,0.8646464646464643,0.8444444444444443,0.9727272727272724,0.9818181818181816,0.9040404040404041,0.894949494949495
0.9698604282463333,0.9696215874887468,0.9734318848573753,0.9548353440762117,0.9781241821512019,0.9763180422365774,0.9819577677002778,0.959580068466811,0.9725822046541732,0.9599519338337931,0.958746121574131,0.96046716177713,0.949997829853134,0.9443053887172019
0.9999829147445755,0.9999666999667,0.9999825662482567,0.9996288779160302,0.9996748737425438,0.9991740442845168,0.999655547661687,0.9998735320686539,0.9998979591836735,0.9998819513455605,0.9999659342531084,0.9999148225898318,0.9956765894334357,0.965894641808496
0.9857017543859647,0.9846869946869946,0.9858119658119661,0.9832017543859649,0.9864814814814814,0.9873648648648649,0.9812085769980505,0.9853681211575948,0.9966666666666666,0.9863560929350401,0.9816666666666667,0.9800000000000001,0.98,0.9578317588843906
0.5568092438993975,0.7445642154740513,0.9554497589973134,0.9374878305368917,0.7892011912225558,0.7628323584243314,0.4978514264083328,0.5513648573112662,0.8176079067159034,0.6353139156803701,0.7959893795924593,0.3506229685448519,0.6608068161190437,0.6663013770857323
0.9089018903737461,0.9098799859209927,0.9376969160947276,0.739765478674731,0.9041079371793491,0.8999912949364255,0.8768706472893765,0.8495803676535958,0.744061326910337,0.8343835538459845,0.8519733685258056,0.9200029166743106,0.84833588420746,0.8678397075437341
0.9481927710843373,0.9510040160642571,0.9325301204819276,0.9006024096385544,0.9136546184738954,0.9146586345381527,0.9582329317269076,0.9200803212851406,0.8901606425702812,0.9168674698795182,0.9409638554216866,0.9443775100401604,0.9240963855421686,0.9044176706827309
0.926791061162802,0.9251229012494141,0.9257297182912184,0.9471036226743902,0.9253802422600774,0.9297038059524372,0.9254272767513119,0.9322412536909452,0.9417300072858698,0.9193389752730597,0.9229930848914071,0.929470103077214,0.9245781452196795,0.91767342183102
0.9983279585656698,1.0,0.9991964348397483,0.9991161437353774,0.9978798850833477,0.9951166991679335,0.9967774405222494,0.9980576941879598,0.9976215931079726,0.9997367396210171,0.9982758578063355,0.9992219418004693,0.9902077686354068,0.9965792420879593
0.9976043069636513,0.9992462240590851,0.9971194383206882,0.9908330617137019,0.9923892422998082,0.9924341193299571,0.9896461207571844,0.9988265427519573,0.9908014128919098,0.9983700544603035,0.9935658545833373,0.9948069293811999,0.9773407656729408,0.9873271522139798
0.9143703703703703,0.9172839506172838,0.8984691358024691,0.8737777777777779,0.949432098765432,0.9412345679012344,0.9027654320987656,0.890074074074074,0.8807901234567901,0.8744691358024692,0.9174814814814815,0.8478518518518517,0.8603456790123458,0.8381728395061729
0.9606862745098039,0.9864787581699346,0.9787309368191721,0.9496852629940867,0.9681889978213508,0.9679711328976036,0.958014705882353,0.9289118425147836,0.9435795985060691,0.9791938997821351,0.9703295206971679,0.9571840958605665,0.9670751633986929,0.8707174307174308
1.0,1.0,0.9988819658773812,0.995597274629912,0.9996847048300537,0.9986009752769583,0.9995220552645488,0.9990573280594182,0.9982937822620207,0.9937490398325258,0.9926921379775728,0.9997967479674796,0.9795013279788315,0.9703079170559558
0.9559569074778199,0.9497465145754121,0.9396704689480354,0.9201520912547528,0.9083016476552594,0.9141951837769327,0.9617237008871992,0.9242078580481621,0.9088719898605829,0.9063371356147021,0.9385297845373888,0.9487325728770597,0.931749049429658,0.9090621039290243
0.9805546483525022,0.9898450919797589,0.946980105097561,0.9286488661391051,0.9852505168842385,0.9858153796053283,0.9859524398740425,0.9696936557947249,0.9929136065534336,0.9931060363047703,0.9776248871862478,0.9084706666211808,0.8539697285395041,0.9930243771711815
0.9981280248598624,0.997968372138318,0.8407221405174012,1.0,0.9963865564291293,0.9983026322693159,0.9974347808131513,0.9998333333333332,0.835113913807072,0.986504239906382,0.9399038906453044,0.905530521491432,0.9554588723424516,0.9439430210994308
1.0,1.0,0.9910523747849255,0.999828178694158,1.0,1.0,1.0,1.0,0.9996434937611408,1.0,0.9857515033892139,0.995090715159241,0.9429671452490644,0.9989843564428309
0.999822695035461,0.9993222571079714,0.9986949417111793,1.0,1.0,0.9996598639455783,0.9998236331569664,0.9992680776014109,0.8979836084956975,0.9998039215686274,0.9661115733979803,0.9875910532947665,0.8809692485570386,0.9839249483145582
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947030869326141
0.9859259259259259,0.9748148148148145,0.9525925925925924,0.9837037037037037,0.9592592592592593,0.9548148148148147,0.86,0.9522222222222221,0.9074074074074072,0.9188888888888886,0.9859259259259258,0.9511111111111108,0.9881481481481481,0.8966666666666667
0.930627333164874,0.9294144057092667,0.9334591535748208,0.8787647157087464,0.9372200343001468,0.939188021819934,0.9356458614199832,0.916660336921694,0.8864719532698594,0.9246078283189922,0.9134220347243845,0.9321547272612524,0.916875250708005,0.9422629198001906
0.9740368509212733,0.9671691792294811,0.9658291457286435,0.955946398659967,0.9391959798994979,0.9435510887772198,0.9750418760469015,0.9544388609715246,0.9495812395309886,0.9502512562814075,0.9546063651591294,0.9686767169179232,0.9428810720268008,0.9341708542713572
0.9206203829530129,0.9197564376338814,0.9185706831467774,0.9204744224024517,0.913315428908793,0.9145275784297925,0.9170385761520095,0.9192935016329234,0.9200439809868596,0.9182260555722402,0.9163793380411512,0.9201409770595391,0.9183083219687274,0.9155602693013501
0.9023595412155757,0.8855584732668119,0.8554911557573439,0.8857515699474253,0.9150087881978785,0.8543375148899519,0.892793769279431,0.8893517428928405,0.8868233009051549,0.8693496088255074,0.8103359134345084,0.8599830241812303,0.7514731708234085,0.859820495935829
0.9545767195767191,0.9341866376180101,0.9058270498652378,0.743795982485158,0.9403741018510149,0.9522405372405368,0.9429836067133226,0.933775287892935,0.3790042193467244,0.9305026455026455,0.8749307104416132,0.875824774354186,0.8980812296407648,0.8741298742780794
0.8135234373805488,0.74887166643416,0.7664304157207791,0.8502511021619419,0.7997337465876446,0.802045787559141,0.7286193916124731,0.8094187033791828,0.8662096651395644,0.7733976612681028,0.7685251086203474,0.7297167515442621,0.6439305138162925,0.7317606013949034
0.9691452991452988,0.9537606837606835,0.9292307692307692,0.9402564102564099,0.927179487179487,0.9128205128205129,0.8786324786324787,0.9297435897435897,0.9028205128205127,0.7890598290598292,0.9648717948717945,0.8280341880341878,0.9387179487179484,0.8664957264957264
0.9873613649666368,0.9727635928200249,0.9667784271591467,0.7989860922049178,0.9544727527775195,0.9510042689633471,0.9342226567568563,0.9747434966781368,0.7789723723389987,0.8667144364382053,0.9774105593769041,0.9519936871339088,0.9751510815329315,0.9322058279989569
0.9946543042824134,0.9963506631939445,0.9907499230252352,0.9804486182726385,0.9767592221206962,0.9711739412862721,0.966447356181783,0.9839086283899756,0.9525776711540845,0.9656102939988451,0.9894359844011318,0.9807851972261761,0.9800986693297215,0.9542345101406254
1.0,1.0,0.9985185185185185,0.9051851851851852,1.0,1.0,0.9707407407407406,0.9992592592592592,0.604814814814815,0.995925925925926,0.8274074074074073,0.8070370370370369,0.5514814814814815,0.9888888888888888
0.9990310259597354,0.9987363595145377,0.994972276063354,0.9979576964273797,0.9983871601879402,0.9990192960740686,0.9973819872692432,0.9970664178604877,0.9994533202116523,0.9987065257934361,0.998411528716531,0.9944399699185219,0.9957356161085921,0.9948086323011262
0.8954911883947699,0.8884251239140006,0.8876796171745193,0.8532833035863621,0.8538229290420183,0.8880225114802618,0.8554925115630226,0.878953771556941,0.8721527948869006,0.8618901016382986,0.8321474050890839,0.8915492860055473,0.8905944497175156,0.8867441480556743
0.9932310778731985,0.999326530612245,0.98737367793258,0.9925782957564987,0.9615423390712117,0.9572708248135823,0.6410502029666933,0.9603788133218728,0.9969556019377446,0.9268948709810448,1.0,0.9100207829579212,0.9935812332951507,0.9625236392032257
0.6966958211856171,0.8108843537414967,0.9302235179786201,0.9268221574344025,0.836734693877551,0.8333333333333335,0.3399416909620991,0.657628765792031,0.934985422740525,0.8438289601554907,0.863168124392614,0.7711370262390669,0.7768707482993196,0.8185617103984448
0.957312925170068,0.9306122448979592,0.9395124716553287,0.9624716553287981,0.8627551020408164,0.872392290249433,0.970748299319728,0.955612244897959,0.9875850340136054,0.9600907029478457,0.9402494331065759,0.936451247165533,0.8923469387755101,0.9530045351473924
0.9553558792917743,0.9611330333559688,0.9630488072198827,0.9634739282469335,0.9636766621708475,0.9661028672164895,0.956687543537188,0.9582738049330736,0.9583168088289781,0.9630582146069818,0.9629457661404921,0.9415820367694179,0.940618828295922,0.9463050806756387
0.9761904761904759,0.9784313725490191,0.9770308123249299,0.9775910364145657,0.9724089635854339,0.9670868347338931,0.9771708683473386,0.9750700280112042,0.975490196078431,0.9795518207282911,0.9624649859943976,0.9766106442577028,0.97156862745098,0.9420168067226887
0.9952093616140893,0.998166269225021,0.9895147170841683,0.9907504639253223,0.9967163990326567,0.9974693215746064,0.9947873632476338,0.9943427524146937,0.9975076387821076,0.9978532629658362,0.9946400953673776,0.9953126417174814,0.9869872921979095,0.9880838244579132
1.0,1.0,0.9999587458745874,0.9998757248951928,1.0,0.9999588984792438,0.9998751560549314,0.9897033775583783,0.9919972693817373,0.999957805907173,0.9998758169934642,0.9999526515151516,0.9995746988918905,1.0
0.9963866001640974,1.0,0.9995999999999999,0.9982613032776265,0.9892626132750171,0.989106388648316,0.9837004207808722,0.9973231333413406,0.9965242086626075,0.9928930386646057,1.0,0.8738452928936947,0.9974515993669527,0.9873802555116786
0.9663888888888889,0.959722222222222,0.9405555555555556,0.9497222222222222,0.9897222222222225,0.9933333333333336,0.9772222222222225,0.9511111111111111,0.9558333333333331,0.9391666666666666,0.9122222222222223,0.8808333333333332,0.7344444444444445,0.8263888888888888
0.9632075471698117,0.955660377358491,0.9292452830188682,0.9594339622641512,0.9814465408805034,0.9849056603773587,0.9691823899371071,0.9386792452830189,0.949056603773585,0.9229559748427671,0.8984276729559747,0.9169811320754714,0.8276729559748431,0.8358490566037736
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9884042979471954,0.9962444652810336,1.0
0.9943274853801172,0.9852631578947368,0.9970760233918131,0.991578947368421,0.9718713450292398,0.9733333333333334,0.9892397660818714,0.9987719298245614,0.9989473684210528,0.9966666666666667,0.971812865497076,0.8880701754385965,0.8498830409356728,0.8273684210526315
0.9996710309356966,1.0,1.0,1.0,0.9986640070449515,0.9988011021263795,0.9964709049437174,0.9995258430288241,1.0,0.9942152374986565,1.0,0.7986900966366403,0.9976216637457703,0.9983515852164889
0.9935388868166497,0.9985815602836879,0.990555400024885,0.9985852930197835,0.9985777472736979,0.9876448123404798,0.9820131235932373,0.9823779881972889,1.0,0.976953172605879,0.9754078372429202,0.7049892359345744,0.9208113994885001,0.8873559419369111
0.9974873917498487,0.9978404069508734,0.9982613267522223,0.9982450097543493,0.9955378313592392,0.9966985439529528,0.9934776656875883,0.9969409931345758,0.9814308423812375,0.9962849398771547,0.9975939558193367,0.9957332809168573,0.997145010333913,0.9837967207242553
0.9903446625783915,0.993526249186065,0.9941438865475394,0.99357651836877,0.9886586943227116,0.9893332333263003,0.9821876590891514,0.9860400696210779,0.9828521962696909,0.9904182720665543,0.9871735688338243,0.9596951838498876,0.9803354865814033,0.9778899053777422
0.9664669374169723,0.9713354105430595,0.9717283088576224,0.9699175541643565,0.9660447949988872,0.9665919631465477,0.9539811748780891,0.9663108851599664,0.9439879783967887,0.9603265572890854,0.9670983948398749,0.9584519131425957,0.9595675930657623,0.9512618885286738
0.9600502802091386,0.9626199045145815,0.9611898795651432,0.9592605169320384,0.9582812787930605,0.9582801403750406,0.9425301291323707,0.9606353390233955,0.948622067985317,0.9521632861189934,0.9534695474568822,0.9606226410528798,0.9462976977840174,0.9399992882063224
0.9999939382918106,1.0,0.9996847911741527,0.9989513244832395,0.9990907437715949,0.9990725586470269,0.999884827544402,0.9999757531672425,0.9997090380069102,0.9999757531672425,0.9980663150875919,0.9997090380069102,0.998811905194884,0.9998666424198338
0.9407407407407405,0.9530864197530864,0.9407407407407409,0.8592592592592595,0.9666666666666667,0.971604938271605,0.9358024691358025,0.8876543209876543,0.8530864197530864,0.9419753086419751,0.9049382716049384,0.9333333333333333,0.9234567901234568,0.7827160493827158
0.9979265971752611,0.9983443073452507,0.988259297217806,0.9900005947891402,0.9984747336423404,0.9981344330366781,0.9980923865251905,0.9946141675926536,0.9920632415951064,0.9962899481991234,0.9975162276275555,0.9970392628956332,0.9945307693172369,0.988730486919367
0.9904657642914529,0.9905684036268293,0.9539485507769931,0.9556379539209556,0.98586555453028,0.9921156353143377,0.998661849324234,0.9836687323950917,0.9516783948629541,0.9788943450123572,0.9667474215063258,0.9866116950223051,0.9570953316586821,0.9681065864603897
0.9151515151515147,0.9431818181818181,0.8636363636363635,0.846969696969697,0.8333333333333333,0.8553030303030303,0.9007575757575755,0.8893939393939395,0.8121212121212121,0.8689393939393941,0.828787878787879,0.9037878787878788,0.7484848484848485,0.9045454545454547
0.9380419000207428,0.9289566479983409,0.9294959551960175,0.9314665007259907,0.9213856046463388,0.9311346193735738,0.9434557145820368,0.9048537647790915,0.8886952914333123,0.9117403028417342,0.9080896079651526,0.9056627255756068,0.8867869736569178,0.8478738850860821
